POA_CODE_2021,M_Part_a_r_mar_0_14,M_Part_a_r_mar_15_24,M_Part_a_r_mar_25_34,M_Part_a_r_mar_35_44,M_Part_a_r_mar_45_54,M_Part_a_r_mar_55_64,M_Part_a_r_mar_65_74,M_Part_a_r_mar_75_84,M_Part_a_r_mar_85ov,M_Part_a_r_mar_Tot,M_Part_de_f_mar_0_14,M_Part_de_f_mar_15_24,M_Part_de_f_mar_25_34,M_Part_de_f_mar_35_44,M_Part_de_f_mar_45_54,M_Part_de_f_mar_55_64,M_Part_de_f_mar_65_74,M_Part_de_f_mar_75_84,M_Part_de_f_mar_85ov,M_Part_de_f_mar_Tot,M_LPar_0_14_yr,M_LPar_15_24_yr,M_LPar_25_34_yr,M_LPar_35_44_yr,M_LPar_45_54_yr,M_LPar_55_64_yr,M_LPar_65_74_yr,M_LPar_75_84_yr,M_LPar_85_yr_over,M_LPar_Tot,M_Child_u_15_0_14_yr,M_Child_u_15_15_24_yr,M_Child_u_15_25_34_yr,M_Child_u_15_35_44_yr,M_Child_u_15_45_54_yr,M_Child_u_15_55_64_yr,M_Child_u_15_65_74_yr,M_Child_u_15_75_84_yr,M_Child_u_15_85_yr_over,M_Child_u_15_Tot,M_Dep_stu15_24_0_14,M_Dep_stu15_24_15_24,M_Dep_stu15_24_25_34,M_Dep_stu15_24_35_44,M_Dep_stu15_24_45_54,M_Dep_stu15_24_55_64,M_Dep_stu15_24_65_74,M_Dep_stu15_24_75_84,M_Dep_stu15_24_85_over,M_Dep_stu15_24_Tot,M_Non_dep_child_0_14,M_Non_dep_child_15_24,M_Non_dep_child_25_34,M_Non_dep_child_35_44,M_Non_dep_child_45_54,M_Non_dep_child_55_64,M_Non_dep_child_65_74,M_Non_dep_child_75_84,M_Non_dep_child_85_over,M_Non_dep_child_Tot,M_Oth_rel_ind_0_14,M_Oth_rel_ind_15_24,M_Oth_rel_ind_25_34,M_Oth_rel_ind_35_44,M_Oth_rel_ind_45_54,M_Oth_rel_ind_55_64,M_Oth_rel_ind_65_74,M_Oth_rel_ind_75_84,M_Oth_rel_ind_85ov,M_Oth_rel_ind_Tot,M_Unrel_ind_liv_fam_hh_0_14,M_Unre_ind_liv_fam_hh_15_24,M_Unre_ind_liv_fam_hh_25_34,M_Unre_ind_liv_fam_hh_35_44,M_Unre_ind_liv_fam_hh_45_54,M_Unre_ind_liv_fam_hh_55_64,M_Unre_ind_liv_fam_hh_65_74,M_Unre_ind_liv_fam_hh_75_84,M_Unrel_ind_liv_fam_hh_85ov,M_Unrel_ind_liv_fam_hh_Tot,M_Group_hh_mem_0_14,M_Group_hh_mem_15_24,M_Group_hh_mem_25_34,M_Group_hh_mem_35_44,M_Group_hh_mem_45_54,M_Group_hh_mem_55_64,M_Group_hh_mem_65_74,M_Group_hh_mem_75_84,M_Group_hh_mem_85ov,M_Group_hh_mem_Tot,M_LPer_0_14_yr,M_LPer_15_24_yr,M_LPer_25_34_yr,M_LPer_35_44_yr,M_LPer_45_54_yr,M_LPer_55_64_yr,M_LPer_65_74_yr,M_LPer_75_84_yr,M_LPer_85_yr_over,M_LPer_Tot,M_Vis_from_within_Aus_0_14,M_Vis_from_within_Aus_15_24,M_Vis_from_within_Aus_25_34,M_Vis_from_within_Aus_35_44,M_Vis_from_within_Aus_45_54,M_Vis_from_within_Aus_55_64,M_Vis_from_within_Aus_65_74,M_Vis_from_within_Aus_75_84,M_Vis_from_within_Aus_85ov,M_Vis_from_within_Aus_Tot,M_OS_vis_0_14_yr,M_OS_vis_15_24_yr,M_OS_vis_25_34_yr,M_OS_vis_35_44_yr,M_OS_vis_45_54_yr,M_OS_vis_55_64_yr,M_OS_vis_65_74_yr,M_OS_vis_75_84_yr,M_OS_vis_85_yr_over,M_Overseas_v_Total,M_Tot_0_14_yr,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Part_r_mar_0_14,F_Part_r_mar_15_24,F_Part_r_mar_25_34,F_Part_r_mar_35_44,F_Part_r_mar_45_54,F_Part_r_mar_55_64,F_Part_r_mar_65_74,F_Part_r_mar_75_84,F_Part_r_mar_85ov,F_Part_r_mar_Tot,F_Part_de_f_mar_0_14,F_Part_de_f_mar_15_24,F_Part_de_f_mar_25_34,F_Part_de_f_mar_35_44,F_Part_de_f_mar_45_54,F_Part_de_f_mar_55_64,F_Part_de_f_mar_65_74,F_Part_de_f_mar_75_84,F_Part_de_f_mar_85ov,F_Part_de_f_mar_Tot,F_LPar_0_14_yr,F_LPar_15_24_yr,F_LPar_25_34_yr,F_LPar_35_44_yr,F_LPar_45_54_yr,F_LPar_55_64_yr,F_LPar_65_74_yr,F_LPar_75_84_yr,F_LPar_85_yr_over,F_LPar_Tot,F_Child_u_15_0_14_yr,F_Child_u_15_15_24_yr,F_Child_u_15_25_34_yr,F_Child_u_15_35_44_yr,F_Child_u_15_45_54_yr,F_Child_u_15_55_64_yr,F_Child_u_15_65_74_yr,F_Child_u_15_75_84_yr,F_Child_u_15_85_yr_over,F_Child_u_15_Tot,F_Dep_stu15_24_0_14,F_Dep_stu15_24_15_24,F_Dep_stu15_24_25_34,F_Dep_stu15_24_35_44,F_Dep_stu15_24_45_54,F_Dep_stu15_24_55_64,F_Dep_stu15_24_65_74,F_Dep_stu15_24_75_84,F_Dep_stu15_24_85_over,F_Dep_stu15_24_Tot,F_Non_dep_child_0_14,F_Non_dep_child_15_24,F_Non_dep_child_25_34,F_Non_dep_child_35_44,F_Non_dep_child_45_54,F_Non_dep_child_55_64,F_Non_dep_child_65_74,F_Non_dep_child_75_84,F_Non_dep_child_85_over,F_Non_dep_child_Tot,F_Oth_rel_ind_0_14,F_Oth_rel_ind_15_24,F_Oth_rel_ind_25_34,F_Oth_rel_ind_35_44,F_Oth_rel_ind_45_54,F_Oth_rel_ind_55_64,F_Oth_rel_ind_65_74,F_Oth_rel_ind_75_84,F_Oth_rel_ind_85ov,F_Oth_rel_ind_Tot
POA2539,..,9,184,439,487,809,1187,677,131,3915,..,39,209,181,146,153,117,29,3,888,..,7,11,42,67,37,20,9,13,197,1414,..,..,..,..,..,..,..,..,1414,..,289,..,..,..,..,..,..,..,289,..,329,177,77,57,52,4,0,0,701,..,32,24,12,12,26,26,9,7,151,..,19,22,21,17,6,9,6,0,99,..,19,59,25,22,33,38,16,3,223,..,24,53,65,151,263,269,181,87,1093,47,45,25,26,18,25,20,12,6,231,0,0,0,0,0,0,0,0,0,3,1466,805,772,895,979,1406,1682,948,251,9206,..,8,263,481,577,936,1141,485,71,3964,..,67,235,183,156,168,87,25,0,909,..,9,100,167,196,73,47,59,43,703,1333,..,..,..,..,..,..,..,..,1333,..,290,..,..,..,..,..,..,..,290,..,175,76,29,24,35,13,0,0,347,..,19,10,0,8,34,34,28,29,170
POA2540,..,19,537,1091,1342,1898,2290,1383,273,8839,..,179,555,356,375,360,256,72,12,2161,..,10,31,90,126,84,67,31,21,445,3478,..,..,..,..,..,..,..,..,3478,..,723,..,..,..,..,..,..,..,723,..,898,437,187,155,100,19,0,0,1792,..,101,68,32,42,64,60,39,17,424,..,68,64,32,25,32,22,16,10,261,..,58,92,46,68,106,114,52,15,558,..,59,163,173,355,514,636,420,145,2468,85,93,75,60,68,55,46,26,4,519,4,0,0,0,5,0,0,0,0,15,3577,2214,2019,2062,2557,3216,3516,2039,494,21695,..,38,744,1253,1487,2019,2261,1031,122,8951,..,255,578,377,400,363,205,62,9,2239,..,55,267,331,387,224,102,116,85,1569,3307,..,..,..,..,..,..,..,..,3307,..,773,..,..,..,..,..,..,..,773,..,552,205,81,73,72,16,0,0,1002,..,75,27,12,37,80,111,93,78,526
POA2541,..,16,428,701,599,764,836,552,150,4051,..,177,477,219,188,135,81,26,7,1312,..,4,27,77,89,70,24,20,6,315,2399,..,..,..,..,..,..,..,..,2399,..,443,..,..,..,..,..,..,..,443,..,483,271,121,82,41,12,0,0,1006,..,100,71,24,28,51,49,16,11,352,..,41,66,31,19,17,8,3,0,177,..,76,115,37,41,88,54,28,3,445,..,46,171,137,233,319,298,192,98,1488,43,66,59,56,30,30,15,10,0,318,0,0,0,0,0,3,4,0,0,14,2440,1454,1685,1408,1306,1518,1372,849,282,12325,..,24,601,737,642,800,809,416,76,4118,..,235,464,245,169,131,71,23,0,1340,..,66,263,320,313,160,87,53,42,1302,2360,..,..,..,..,..,..,..,..,2360,..,442,..,..,..,..,..,..,..,442,..,336,144,56,42,21,4,0,0,603,..,61,30,9,28,72,89,39,23,359
POA2545,..,0,5,16,26,44,67,35,0,206,..,3,7,11,8,17,14,0,0,64,..,0,0,0,3,0,0,0,0,10,52,..,..,..,..,..,..,..,..,52,..,15,..,..,..,..,..,..,..,15,..,16,15,12,3,3,0,0,0,46,..,0,0,0,0,0,6,0,0,7,..,0,0,0,0,0,0,0,0,0,..,7,0,0,0,6,3,0,0,11,..,0,6,0,7,18,19,10,0,61,0,3,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,57,47,40,45,59,88,112,45,0,491,..,0,12,20,29,53,69,18,0,205,..,3,6,9,15,22,13,0,0,66,..,0,3,13,6,7,0,9,0,35,53,..,..,..,..,..,..,..,..,53,..,18,..,..,..,..,..,..,..,18,..,11,0,3,5,6,0,0,0,20,..,0,0,0,0,0,0,0,0,8
POA2546,..,7,65,153,187,383,603,320,72,1782,..,27,92,72,85,122,115,35,0,543,..,0,0,17,16,13,16,8,8,75,586,..,..,..,..,..,..,..,..,586,..,126,..,..,..,..,..,..,..,126,..,125,56,38,23,18,6,0,0,272,..,13,12,10,9,3,11,6,4,57,..,5,6,0,0,7,5,0,0,35,..,13,22,13,11,30,22,12,0,124,..,3,30,38,70,162,207,93,39,654,15,7,24,15,16,16,32,7,3,128,0,0,0,0,0,0,0,0,0,4,598,329,310,352,421,751,1015,482,125,4383,..,8,94,169,236,467,577,212,37,1811,..,24,111,81,103,116,96,24,0,562,..,7,39,58,65,36,38,27,20,290,562,..,..,..,..,..,..,..,..,562,..,96,..,..,..,..,..,..,..,96,..,67,24,24,14,18,7,0,0,149,..,6,9,0,4,12,17,15,9,80
POA2548,..,0,72,144,221,319,487,290,54,1590,..,25,90,77,77,58,55,26,3,415,..,0,3,10,14,13,6,3,5,60,500,..,..,..,..,..,..,..,..,500,..,129,..,..,..,..,..,..,..,129,..,81,54,21,16,9,4,0,0,185,..,15,12,8,7,0,5,0,3,49,..,19,16,0,5,0,0,0,0,42,..,20,26,8,6,17,16,11,0,106,..,16,39,37,63,110,112,62,43,477,4,13,12,6,12,7,12,4,0,74,0,0,0,0,0,0,0,0,0,6,504,313,325,321,425,553,689,395,106,3629,..,4,90,168,241,389,449,225,29,1598,..,39,106,80,75,68,51,17,3,432,..,8,34,48,69,28,17,11,17,227,494,..,..,..,..,..,..,..,..,494,..,120,..,..,..,..,..,..,..,120,..,63,35,12,6,16,6,0,0,131,..,6,3,4,8,8,9,10,5,53
POA2549,..,4,38,86,151,172,197,96,21,765,..,12,52,34,37,40,28,9,0,214,..,0,4,5,9,12,9,0,0,36,324,..,..,..,..,..,..,..,..,324,..,65,..,..,..,..,..,..,..,65,..,68,24,8,10,10,0,0,0,123,..,10,4,0,4,3,8,3,0,33,..,3,8,0,0,6,0,0,0,16,..,5,13,0,0,13,0,4,0,37,..,3,11,14,22,43,59,34,10,195,11,4,10,7,4,5,6,0,0,45,0,0,0,0,0,0,0,0,0,0,331,170,162,151,244,308,310,148,38,1852,..,0,51,119,144,179,181,70,6,761,..,21,52,40,39,36,31,4,0,220,..,0,19,24,33,12,6,3,11,102,306,..,..,..,..,..,..,..,..,306,..,60,..,..,..,..,..,..,..,60,..,37,13,3,3,7,3,0,0,71,..,7,0,0,0,4,4,6,0,27
POA2550,..,11,171,364,455,738,729,346,83,2888,..,49,187,171,160,191,124,21,4,909,..,3,12,35,37,43,26,21,8,182,1334,..,..,..,..,..,..,..,..,1334,..,221,..,..,..,..,..,..,..,221,..,344,144,63,43,25,0,0,0,618,..,27,16,8,16,18,14,6,4,113,..,17,11,14,15,10,3,3,0,71,..,16,39,11,22,51,29,17,4,196,..,20,53,70,136,246,256,122,44,950,38,39,39,17,25,18,24,11,0,205,0,0,0,0,0,0,0,0,0,3,1373,749,683,753,908,1337,1197,548,147,7695,..,11,234,412,551,794,624,250,43,2925,..,97,203,175,190,189,80,16,0,959,..,20,84,123,139,92,33,38,27,556,1218,..,..,..,..,..,..,..,..,1218,..,287,..,..,..,..,..,..,..,287,..,185,72,26,23,24,5,0,0,329,..,20,12,3,10,38,38,30,15,171
POA2551,..,0,23,55,78,130,186,82,18,582,..,12,40,32,42,30,26,4,3,180,..,0,0,9,10,14,6,0,0,38,256,..,..,..,..,..,..,..,..,256,..,53,..,..,..,..,..,..,..,53,..,52,17,12,15,7,0,0,0,103,..,7,3,0,8,4,7,3,0,33,..,4,8,3,4,3,0,0,0,26,..,3,5,4,7,16,11,10,0,47,..,9,6,15,36,54,64,32,21,232,10,9,9,3,4,4,5,0,0,39,0,0,0,0,0,0,0,0,0,3,265,149,105,129,207,246,310,134,41,1585,..,0,45,63,98,148,170,68,7,598,..,20,47,34,37,38,12,0,0,189,..,8,19,36,24,13,16,4,9,133,250,..,..,..,..,..,..,..,..,250,..,27,..,..,..,..,..,..,..,27,..,38,12,5,7,7,4,0,0,66,..,4,3,0,5,11,3,5,6,36
POA2555,..,0,3,7,5,4,7,4,0,36,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,4,..,..,..,..,..,..,..,4,..,3,7,0,3,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,5,0,0,0,0,5,..,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,15,8,10,11,13,7,0,74,..,0,4,9,3,5,8,3,0,34,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,13,..,..,..,..,..,..,..,..,13,..,3,..,..,..,..,..,..,..,3,..,0,0,6,0,0,0,0,0,6,..,0,0,0,0,0,5,0,0,7
POA2556,..,3,35,54,105,125,103,56,15,494,..,3,13,10,8,5,3,0,0,48,..,0,0,4,4,4,3,3,0,20,199,..,..,..,..,..,..,..,..,199,..,59,..,..,..,..,..,..,..,59,..,96,55,28,7,6,0,0,0,196,..,0,0,3,0,0,10,4,0,21,..,5,6,4,6,0,0,6,0,23,..,0,3,0,0,9,4,0,0,27,..,5,6,15,5,10,5,8,4,53,9,4,5,6,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,3,208,179,126,127,142,163,142,71,19,1166,..,0,49,68,124,119,105,27,0,497,..,13,12,8,10,10,0,0,0,56,..,0,8,9,22,4,13,0,0,58,163,..,..,..,..,..,..,..,..,163,..,83,..,..,..,..,..,..,..,83,..,64,30,16,0,0,0,0,0,106,..,5,3,0,6,10,7,6,6,38
POA2557,..,20,921,1269,715,497,332,153,29,3940,..,68,406,158,83,47,12,0,0,773,..,8,12,28,31,22,14,4,4,120,2673,..,..,..,..,..,..,..,..,2673,..,407,..,..,..,..,..,..,..,407,..,430,280,81,26,20,0,0,0,839,..,38,62,20,37,30,18,15,10,227,..,23,45,17,19,8,6,3,0,122,..,19,40,15,29,21,4,3,0,129,..,16,99,92,57,43,20,18,5,351,21,24,22,9,13,8,7,6,3,114,0,0,0,0,0,0,3,0,0,10,2698,1051,1888,1700,1015,686,432,199,44,9707,..,63,1254,1173,617,459,305,87,9,3973,..,94,439,159,68,38,11,0,0,810,..,14,117,144,139,85,31,18,14,554,2424,..,..,..,..,..,..,..,..,2424,..,488,..,..,..,..,..,..,..,488,..,274,191,31,26,6,3,0,0,526,..,40,39,16,25,55,79,36,18,305
POA2558,..,4,211,429,382,494,341,87,18,1976,..,34,104,92,72,49,18,6,0,375,..,0,8,23,28,32,20,6,0,117,1116,..,..,..,..,..,..,..,..,1116,..,286,..,..,..,..,..,..,..,286,..,334,275,95,27,11,0,0,0,743,..,30,32,18,26,17,14,11,4,158,..,17,28,12,11,4,3,0,0,84,..,7,12,15,19,20,17,3,0,90,..,9,29,42,55,55,47,12,3,255,11,12,18,10,3,8,4,0,0,69,0,0,0,0,0,0,0,0,0,4,1129,734,713,734,632,693,467,135,24,5268,..,18,297,475,404,499,241,65,3,1996,..,45,124,88,59,46,18,6,0,382,..,18,93,132,126,85,41,23,8,525,1050,..,..,..,..,..,..,..,..,1050,..,300,..,..,..,..,..,..,..,300,..,210,162,40,18,6,0,0,0,436,..,29,19,13,15,37,49,24,17,200
POA2559,..,5,45,125,61,63,38,18,0,342,..,6,24,16,10,3,3,0,0,66,..,0,4,8,9,0,3,0,0,32,388,..,..,..,..,..,..,..,..,388,..,68,..,..,..,..,..,..,..,68,..,76,40,7,9,5,0,0,0,133,..,7,13,3,4,0,6,0,0,36,..,9,6,3,0,0,0,0,0,21,..,0,5,6,9,3,3,0,0,29,..,0,12,13,16,18,13,3,4,74,7,5,6,3,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,396,181,149,198,113,98,63,22,5,1219,..,5,88,110,62,48,30,5,0,353,..,11,23,19,12,6,0,0,0,67,..,5,56,62,43,27,11,0,5,217,384,..,..,..,..,..,..,..,..,384,..,79,..,..,..,..,..,..,..,79,..,59,45,3,0,0,0,0,0,112,..,3,7,9,4,7,10,4,0,43
POA2560,..,56,1646,3025,2501,2561,2380,1112,159,13442,..,331,1085,646,464,318,145,45,6,3042,..,13,81,179,226,172,95,58,23,847,8348,..,..,..,..,..,..,..,..,8348,..,1950,..,..,..,..,..,..,..,1950,..,2008,1422,557,241,81,12,0,0,4315,..,306,298,161,130,170,118,61,27,1273,..,136,159,110,84,54,12,4,4,562,..,140,232,159,140,126,115,36,8,951,..,135,423,456,500,547,479,294,75,2907,108,103,131,74,59,47,48,20,4,585,4,6,7,0,4,4,18,3,0,46,8458,5173,5478,5375,4355,4079,3420,1624,299,38272,..,133,2333,3162,2447,2533,2108,745,68,13523,..,457,1132,614,466,289,110,24,0,3093,..,184,689,1011,920,559,301,168,72,3915,7869,..,..,..,..,..,..,..,..,7869,..,2101,..,..,..,..,..,..,..,2101,..,1341,833,243,148,76,16,0,0,2648,..,265,156,66,101,250,306,194,94,1425
POA2563,..,0,3,11,9,0,3,6,0,34,..,0,3,3,0,4,0,0,0,11,..,0,0,0,0,0,0,0,0,3,25,..,..,..,..,..,..,..,..,25,..,6,..,..,..,..,..,..,..,6,..,5,3,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,4,..,0,0,7,0,4,0,0,0,10,..,0,0,0,0,5,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,18,16,15,17,8,6,0,129,..,0,4,6,6,7,5,0,0,35,..,5,3,0,0,3,0,0,0,10,..,0,6,0,0,0,3,0,0,11,18,..,..,..,..,..,..,..,..,18,..,11,..,..,..,..,..,..,..,11,..,5,0,0,0,0,0,0,0,11,..,0,0,0,5,0,4,0,0,3
POA2564,..,10,211,605,492,461,332,165,26,2304,..,25,101,66,64,31,37,4,0,326,..,3,8,20,36,37,25,13,3,145,1489,..,..,..,..,..,..,..,..,1489,..,402,..,..,..,..,..,..,..,402,..,327,292,117,50,18,0,0,0,798,..,54,39,18,27,23,27,19,5,207,..,15,27,14,12,9,3,0,0,84,..,5,26,13,19,24,11,9,3,117,..,14,36,35,81,111,101,56,8,440,18,13,35,9,11,10,6,3,0,112,0,0,0,0,0,0,5,0,0,8,1502,871,778,895,803,718,547,269,40,6419,..,24,402,679,442,413,255,104,14,2326,..,40,97,59,61,37,12,6,0,319,..,41,140,182,186,134,74,31,11,802,1443,..,..,..,..,..,..,..,..,1443,..,439,..,..,..,..,..,..,..,439,..,220,171,44,27,12,0,0,0,475,..,53,35,12,22,48,55,32,14,267
POA2565,..,20,938,2080,1106,1017,709,286,55,6212,..,74,296,181,102,82,35,11,0,783,..,0,20,50,58,61,21,14,5,234,3589,..,..,..,..,..,..,..,..,3589,..,797,..,..,..,..,..,..,..,797,..,602,521,160,66,26,4,0,0,1378,..,105,125,49,28,51,39,23,7,430,..,36,68,29,19,15,6,8,0,182,..,38,89,33,47,47,25,15,0,298,..,19,114,110,131,147,121,60,21,733,40,18,47,16,18,15,8,3,5,173,0,0,3,0,0,7,9,3,0,24,3639,1710,2214,2717,1576,1472,977,417,105,14822,..,63,1543,1904,1015,957,557,191,21,6250,..,94,330,159,96,70,34,12,0,791,..,31,175,249,262,168,78,44,22,1021,3488,..,..,..,..,..,..,..,..,3488,..,826,..,..,..,..,..,..,..,826,..,432,360,71,29,18,0,0,0,927,..,81,94,38,46,105,119,66,37,586
POA2566,..,17,531,1311,1069,1102,814,251,30,5131,..,53,214,164,127,91,38,11,4,696,..,6,15,49,60,55,34,16,5,235,3008,..,..,..,..,..,..,..,..,3008,..,736,..,..,..,..,..,..,..,736,..,711,558,199,84,32,3,0,0,1589,..,107,102,47,39,60,54,23,9,443,..,36,48,29,19,22,8,5,0,176,..,31,49,30,26,36,33,12,0,220,..,23,84,117,135,142,133,58,9,703,40,19,32,20,19,21,0,4,0,157,0,3,3,0,3,8,9,0,0,26,3044,1752,1629,1963,1588,1580,1127,381,55,13123,..,27,928,1378,1001,1044,626,145,18,5163,..,86,229,170,123,64,33,10,0,716,..,36,182,286,253,188,131,40,25,1151,2908,..,..,..,..,..,..,..,..,2908,..,789,..,..,..,..,..,..,..,789,..,417,350,102,32,11,5,0,0,925,..,85,56,34,49,94,103,74,28,526
POA2567,..,16,820,1912,2251,1503,906,357,57,7821,..,107,466,318,290,168,52,9,0,1407,..,6,19,64,110,64,26,9,3,311,4734,..,..,..,..,..,..,..,..,4734,..,1272,..,..,..,..,..,..,..,1272,..,1387,622,141,77,33,4,0,0,2258,..,84,93,43,31,55,44,35,19,403,..,53,60,36,22,14,5,4,0,187,..,18,81,61,37,29,32,7,5,264,..,21,101,133,153,146,97,52,12,729,43,45,45,42,26,19,22,5,0,251,0,0,0,0,0,0,0,6,0,11,4785,3014,2312,2739,3008,2027,1204,482,95,19662,..,43,1089,2183,2197,1397,741,246,25,7918,..,159,495,318,281,152,32,5,0,1448,..,40,216,388,436,209,87,50,27,1456,4593,..,..,..,..,..,..,..,..,4593,..,1411,..,..,..,..,..,..,..,1411,..,967,386,74,41,27,0,0,0,1495,..,68,35,26,39,112,138,88,47,552
POA2568,..,0,9,36,54,48,61,65,17,277,..,0,10,0,4,3,0,0,0,21,..,0,0,0,0,0,0,0,0,0,88,..,..,..,..,..,..,..,..,88,..,27,..,..,..,..,..,..,..,27,..,34,13,0,0,0,0,0,0,47,..,0,0,0,0,0,0,4,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,5,8,5,7,24,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,88,66,39,44,55,59,62,75,19,511,..,0,12,42,53,42,69,55,7,277,..,5,7,3,4,0,0,0,0,24,..,0,0,0,0,4,0,0,5,11,81,..,..,..,..,..,..,..,..,81,..,24,..,..,..,..,..,..,..,24,..,20,6,8,0,3,0,0,0,38,..,4,0,0,0,0,0,3,0,10
POA2569,..,0,21,42,61,66,66,20,6,279,..,7,11,10,15,10,4,0,0,60,..,0,0,0,0,0,0,0,0,6,138,..,..,..,..,..,..,..,..,138,..,35,..,..,..,..,..,..,..,35,..,42,17,6,3,0,0,0,0,68,..,0,3,5,0,0,5,0,0,19,..,5,0,0,3,0,0,0,0,10,..,0,0,0,0,0,0,0,0,8,..,0,3,4,3,10,15,3,4,44,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,138,96,61,67,90,88,96,28,11,669,..,0,25,53,59,68,54,8,0,278,..,7,9,15,20,8,3,3,0,63,..,0,4,7,7,5,4,4,0,29,107,..,..,..,..,..,..,..,..,107,..,39,..,..,..,..,..,..,..,39,..,25,7,0,0,0,0,0,0,38,..,5,0,0,0,9,14,0,0,29
POA2570,..,37,2023,3386,2466,1782,1614,722,147,12188,..,227,1107,563,346,213,71,25,3,2545,..,9,40,101,164,82,43,16,9,451,7807,..,..,..,..,..,..,..,..,7807,..,1406,..,..,..,..,..,..,..,1406,..,1452,738,207,102,35,4,0,0,2537,..,126,147,62,47,62,76,35,18,568,..,77,119,52,46,8,8,7,0,320,..,64,130,43,34,54,35,21,3,380,..,61,229,219,207,219,211,136,45,1330,78,69,72,56,47,24,21,11,4,375,3,0,6,4,6,6,7,0,0,37,7895,3515,4601,4689,3461,2486,2096,972,234,29943,..,90,2806,3347,2249,1779,1429,534,56,12294,..,334,1160,524,353,172,64,12,0,2617,..,53,348,569,572,243,97,64,47,1987,7348,..,..,..,..,..,..,..,..,7348,..,1735,..,..,..,..,..,..,..,1735,..,1023,431,77,54,41,7,0,0,1638,..,112,90,20,49,171,159,111,54,750
POA2571,..,6,282,563,631,558,375,140,20,2575,..,54,177,107,114,74,33,10,0,567,..,0,8,25,32,17,11,4,0,90,1488,..,..,..,..,..,..,..,..,1488,..,297,..,..,..,..,..,..,..,297,..,395,180,40,25,5,0,0,0,646,..,19,4,14,22,6,12,15,3,96,..,15,24,10,12,8,10,0,0,77,..,5,11,8,7,12,4,3,0,64,..,18,34,49,58,69,60,32,6,333,22,18,15,6,11,9,0,3,5,83,0,0,5,0,0,0,0,0,0,8,1515,817,738,820,897,769,507,213,38,6311,..,8,361,629,630,541,340,88,15,2613,..,68,188,133,102,73,24,8,0,596,..,9,59,77,98,41,22,11,4,326,1326,..,..,..,..,..,..,..,..,1326,..,321,..,..,..,..,..,..,..,321,..,233,101,23,14,5,0,0,0,376,..,17,10,8,8,27,43,31,11,150
POA2572,..,11,127,161,183,192,196,98,23,992,..,41,117,36,31,24,10,6,0,277,..,0,0,0,19,10,5,0,0,41,513,..,..,..,..,..,..,..,..,513,..,79,..,..,..,..,..,..,..,79,..,148,62,20,9,9,0,0,0,241,..,7,7,11,5,3,7,7,4,54,..,11,10,7,10,0,3,0,0,37,..,3,9,5,6,5,0,3,0,32,..,6,20,15,24,36,35,33,11,181,3,8,5,3,0,0,0,3,0,30,0,0,0,0,0,0,0,0,0,0,518,312,359,265,290,282,262,149,47,2476,..,9,160,164,197,216,161,75,8,991,..,74,101,48,37,19,17,6,0,292,..,6,33,56,48,22,18,6,5,189,492,..,..,..,..,..,..,..,..,492,..,124,..,..,..,..,..,..,..,124,..,115,29,14,8,6,0,0,0,168,..,9,3,3,6,12,20,6,6,58
POA2573,..,3,146,170,184,139,140,85,24,894,..,26,113,62,47,27,12,0,0,290,..,0,9,10,27,13,7,6,0,69,626,..,..,..,..,..,..,..,..,626,..,89,..,..,..,..,..,..,..,89,..,172,58,27,18,10,0,0,0,288,..,9,8,3,14,8,8,11,0,58,..,10,3,3,9,0,0,0,0,33,..,13,17,3,8,13,11,0,0,65,..,9,28,32,29,45,35,21,13,203,12,4,7,8,5,8,4,0,0,52,0,0,0,0,0,0,0,0,0,3,632,338,382,328,348,257,228,123,37,2668,..,4,181,190,182,134,133,59,13,904,..,44,117,52,53,25,9,0,0,294,..,13,54,63,75,35,13,11,10,277,651,..,..,..,..,..,..,..,..,651,..,111,..,..,..,..,..,..,..,111,..,100,41,13,13,3,3,0,0,168,..,8,6,6,5,15,16,14,0,75
