SA2_CODE_2021,M_Nat_Phy_Sci_15_24,M_Nat_Phy_Sci_25_34,M_Nat_Phy_Sci_35_44,M_Nat_Phy_Sci_45_54,M_Nat_Phy_Sci_55_64,M_Nat_Phy_Sci_65_74,M_Nat_Phy_Sci_75_84,M_Nat_Phy_Sci_85ov,M_Nat_Phy_Sci_Tot,M_IT_15_24,M_IT_25_34,M_IT_35_44,M_IT_45_54,M_IT_55_64,M_IT_65_74,M_IT_75_84,M_IT_85ov,M_IT_Tot,M_Egnr_rel_Tech_15_24_yr,M_Egnr_rel_Tech_25_34_yr,M_Egnr_rel_Tech_35_44_yr,M_Egnr_rel_Tech_45_54_yr,M_Egnr_rel_Tech_55_64_yr,M_Egnr_rel_Tech_65_74_yr,M_Egnr_rel_Tech_75_84_yr,M_Egnr_rel_Tech_85_yr_over,M_Egnr_rel_Tech_Tot,M_Arc_Bld_15_24_yr,M_Arc_Bld_25_34_yr,M_Arc_Bld_35_44_yr,M_Arc_Bld_45_54_yr,M_Arc_Bld_55_64_yr,M_Arc_Bld_65_74_yr,M_Arc_Bld_75_84_yr,M_Arc_Bld_85_yr_over,M_Arc_Bld_Tot,M_Agric_Env_Rel_Stud_15_24,M_Agric_Env_Rel_Stud_25_34,M_Agric_Env_Rel_Stud_35_44,M_Agric_Env_Rel_Stud_45_54,M_Agric_Env_Rel_Stud_55_64,M_Agric_Env_Rel_Stud_65_74,M_Agric_Env_Rel_Stud_75_84,M_Agric_Env_Rel_Stud_85_over,M_Agric_Envir_Rel_Stud_Tot,M_Hlth_15_24_yr,M_Hlth_25_34_yr,M_Hlth_35_44_yr,M_Hlth_45_54_yr,M_Hlth_55_64_yr,M_Hlth_65_74_yr,M_Hlth_75_84_yr,M_Hlth_85_yr_over,M_Hlth_Tot,M_Edu_15_24_yr,M_Edu_25_34_yr,M_Edu_35_44_yr,M_Edu_45_54_yr,M_Edu_55_64_yr,M_Edu_65_74_yr,M_Edu_75_84_yr,M_Edu_85_yr_over,M_Edu_Tot,M_Mgmt_Cmrce_15_24_yr,M_Mgmt_Cmrce_25_34_yr,M_Mgmt_Cmrce_35_44_yr,M_Mgmt_Cmrce_45_54_yr,M_Mgmt_Cmrce_55_64_yr,M_Mgmt_Cmrce_65_74_yr,M_Mgmt_Cmrce_75_84_yr,M_Mgmt_Cmrce_85_yr_over,M_Mgmt_Cmrce_Tot,M_Scty_Cul_15_24_yr,M_Scty_Cul_25_34_yr,M_Scty_Cul_35_44_yr,M_Scty_Cul_45_54_yr,M_Scty_Cul_55_64_yr,M_Scty_Cul_65_74_yr,M_Scty_Cul_75_84_yr,M_Scty_Cul_85_yr_over,M_Scty_Cul_Tot,M_Crtve_Arts_15_24_yr,M_Crtve_Arts_25_34_yr,M_Crtve_Arts_35_44_yr,M_Crtve_Arts_45_54_yr,M_Crtve_Arts_55_64_yr,M_Crtve_Arts_65_74_yr,M_Crtve_Arts_75_84_yr,M_Crtve_Arts_85_yr_over,M_Crtve_Arts_Tot,M_FoodHos_PsnlSvcs_15_24_yr,M_FoodHos_PsnlSvcs_25_34_yr,M_FoodHos_PsnlSvcs_35_44_yr,M_FoodHos_PsnlSvcs_45_54_yr,M_FoodHos_PsnlSvcs_55_64_yr,M_FoodHos_PsnlSvcs_65_74_yr,M_FoodHos_PsnlSvcs_75_84_yr,M_FoodHos_PsnlSvcs_85_over,M_FoodHos_PsnlSvcs_Tot,M_Mix_Fld_Prog_15_24_yr,M_Mix_Fld_Prog_25_34_yr,M_Mix_Fld_Prog_35_44_yr,M_Mix_Fld_Prog_45_54_yr,M_Mix_Fld_Prog_55_64_yr,M_Mix_Fld_Prog_65_74_yr,M_Mix_Fld_Prog_75_84_yr,M_Mix_Fld_Prog_85_over,M_Mix_Fld_Prog_Tot,M_Fld_stud_inad_desc_15_24,M_Fld_stud_inad_desc_25_34,M_Fld_stud_inad_desc_35_44,M_Fld_stud_inad_desc_45_54,M_Fld_stud_inad_desc_55_64,M_Fld_stud_inad_desc_65_74,M_Fld_stud_inad_desc_75_84,M_Fld_stud_inad_desc_85_over,M_Fld_stud_inad_desc_Tot,M_Fld_stud_ns_15_24_yr,M_Fld_stud_ns_25_34_yr,M_Fld_stud_ns_35_44_yr,M_Fld_stud_ns_45_54_yr,M_Fld_stud_ns_55_64_yr,M_Fld_stud_ns_65_74_yr,M_Fld_stud_ns_75_84_yr,M_Fld_stud_ns_85_yr_over,M_Fld_stud_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Nat_Phy_Sci_15_24_yr,F_Nat_Phy_Sci_25_34_yr,F_Nat_Phy_Sci_35_44_yr,F_Nat_Phy_Sci_45_54_yr,F_Nat_Phy_Sci_55_64_yr,F_Nat_Phy_Sci_65_74_yr,F_Nat_Phy_Sci_75_84_yr,F_Nat_Phy_Sci_85_yr_over,F_Nat_Phy_Sci_Tot,F_IT_15_24_yr,F_IT_25_34_yr,F_IT_35_44_yr,F_IT_45_54_yr,F_IT_55_64_yr,F_IT_65_74_yr,F_IT_75_84_yr,F_IT_85_yr_over,F_IT_Tot,F_Egnr_rel_Tech_15_24_yr,F_Egnr_rel_Tech_25_34_yr,F_Egnr_rel_Tech_35_44_yr,F_Egnr_rel_Tech_45_54_yr,F_Egnr_rel_Tech_55_64_yr,F_Egnr_rel_Tech_65_74_yr,F_Egnr_rel_Tech_75_84_yr,F_Egnr_rel_Tech_85_yr_over,F_Egnr_rel_Tech_Tot,F_Arc_Bld_15_24_yr,F_Arc_Bld_25_34_yr,F_Arc_Bld_35_44_yr,F_Arc_Bld_45_54_yr,F_Arc_Bld_55_64_yr,F_Arc_Bld_65_74_yr,F_Arc_Bld_75_84_yr,F_Arc_Bld_85_yr_over,F_Arc_Bld_Tot,F_Agric_Env_Rel_Stud_15_24,F_Agric_Env_Rel_Stud_25_34,F_Agric_Env_Rel_Stud_35_44,F_Agric_Env_Rel_Stud_45_54,F_Agric_Env_Rel_Stud_55_64,F_Agric_Env_Rel_Stud_65_74,F_Agric_Env_Rel_Stud_75_84,F_Agric_Env_Rel_Stud_85_over,F_Agric_Envir_Rel_Stud_Tot,F_Hlth_15_24_yr,F_Hlth_25_34_yr,F_Hlth_35_44_yr,F_Hlth_45_54_yr,F_Hlth_55_64_yr,F_Hlth_65_74_yr,F_Hlth_75_84_yr,F_Hlth_85_yr_over,F_Hlth_Tot,F_Edu_15_24_yr,F_Edu_25_34_yr,F_Edu_35_44_yr,F_Edu_45_54_yr,F_Edu_55_64_yr,F_Edu_65_74_yr,F_Edu_75_84_yr,F_Edu_85_yr_over,F_Edu_Tot,F_Mgmt_Cmrce_15_24_yr,F_Mgmt_Cmrce_25_34_yr
111031234,13,41,23,10,11,5,6,0,117,8,50,41,8,10,4,0,0,121,54,219,162,116,127,98,55,27,863,28,84,55,53,41,39,15,3,320,5,15,24,17,9,0,3,0,74,19,78,48,27,25,17,3,0,219,8,43,24,24,21,18,7,0,142,24,127,97,78,49,26,19,6,425,25,91,52,38,36,26,4,0,275,29,33,34,21,11,3,0,0,130,14,38,29,22,9,8,7,3,127,0,7,0,3,0,0,0,0,9,5,7,8,12,11,6,0,0,49,69,84,58,53,53,80,90,71,561,309,910,658,484,408,333,199,129,3432,5,32,24,17,12,12,0,0,105,0,14,5,7,5,0,0,0,33,7,21,15,6,13,6,4,9,80,3,26,7,9,4,0,3,0,46,6,5,5,10,0,0,0,0,31,69,207,123,113,106,53,28,13,713,29,111,82,48,41,34,25,15,385,44,202
111031235,4,21,23,20,8,4,7,0,92,13,28,23,11,4,6,0,0,81,30,173,97,92,99,77,26,4,598,29,88,68,46,31,22,10,0,299,7,10,16,13,9,7,0,0,66,9,71,29,23,23,12,3,0,180,0,41,25,22,37,34,3,0,159,24,101,98,73,61,26,5,0,391,17,70,49,34,29,32,11,8,243,17,55,39,26,16,11,4,0,164,13,30,24,21,13,7,0,0,108,0,0,0,0,0,0,0,0,0,4,9,3,9,3,6,0,0,36,30,39,35,43,31,19,14,0,205,194,733,522,445,375,240,92,18,2622,8,27,10,5,13,4,0,0,71,0,9,5,3,0,7,0,0,29,4,15,13,6,3,5,0,0,44,7,20,16,8,3,3,0,0,59,9,14,11,7,3,0,0,0,50,31,191,100,90,86,51,18,4,565,19,90,67,57,55,52,17,0,360,46,157
112011236,0,15,18,25,18,28,17,7,120,10,14,16,10,8,14,0,4,77,36,111,121,122,179,265,161,60,1052,23,101,87,94,125,95,38,23,592,8,23,28,33,39,30,14,7,179,5,38,53,46,55,49,21,10,280,4,24,39,44,38,83,46,13,295,18,38,97,90,96,136,68,17,563,6,43,49,54,66,67,35,6,334,16,22,22,26,15,12,3,0,111,11,45,56,43,33,25,15,0,232,0,0,0,0,3,0,0,0,3,0,8,7,6,16,15,6,0,61,83,76,99,75,85,119,114,95,746,221,556,685,674,769,938,543,249,4638,0,17,22,6,11,11,7,5,71,0,4,0,3,9,12,4,0,30,5,5,6,11,8,9,8,8,64,3,6,10,3,0,4,0,0,31,11,7,11,16,10,13,6,0,68,28,139,135,140,166,148,92,33,891,18,81,93,115,135,184,95,23,747,34,124
112011237,4,8,16,25,28,34,24,3,146,6,18,17,11,15,5,4,0,81,29,121,142,204,260,219,133,35,1142,24,90,85,108,133,106,44,15,605,23,44,60,69,60,39,17,0,316,13,42,51,63,66,37,22,4,300,0,14,42,51,51,105,32,12,312,11,50,113,100,92,102,35,12,522,15,39,70,67,63,60,17,9,341,23,31,30,31,24,14,5,0,161,19,40,49,41,39,11,5,0,210,0,0,0,0,0,0,0,0,5,4,5,8,10,20,12,3,0,69,55,70,75,72,74,68,44,21,479,241,573,754,855,927,824,402,111,4684,0,18,24,17,23,19,11,3,115,0,3,4,14,5,4,0,0,27,3,4,10,18,11,8,4,8,66,0,4,3,12,3,3,0,0,38,9,20,19,19,30,14,0,0,114,42,128,151,168,198,186,77,21,976,24,82,131,153,169,146,60,14,771,53,129
112011238,4,6,5,14,21,13,3,0,69,0,3,5,6,10,4,0,0,39,3,28,51,46,64,55,12,7,263,8,52,45,54,48,24,13,0,227,5,11,18,19,21,12,6,0,85,0,9,18,21,22,21,5,0,95,0,12,20,14,35,26,6,0,103,4,34,56,65,47,40,11,3,264,6,20,33,32,38,48,13,0,188,6,42,49,31,26,10,8,0,171,0,12,15,16,13,3,0,0,68,0,0,0,0,0,0,0,0,0,0,0,14,9,0,3,0,3,30,34,53,66,66,73,55,26,15,383,77,270,383,392,417,319,109,38,1997,0,7,12,14,15,6,0,0,52,0,0,8,3,5,0,0,0,20,0,8,4,0,8,0,0,0,21,0,15,13,11,6,3,0,0,48,0,9,6,9,5,4,4,0,36,8,54,55,68,77,49,9,9,327,7,22,36,42,50,46,12,6,222,19,69
112011239,0,6,16,16,11,13,8,0,75,3,6,7,15,18,8,3,0,55,14,57,64,49,85,88,53,9,407,9,51,83,81,58,42,13,3,338,7,16,26,18,25,14,10,0,117,0,19,25,39,22,22,7,0,144,0,14,21,22,40,40,11,4,158,3,39,55,56,41,46,14,3,257,9,35,34,51,45,45,13,0,228,11,30,36,29,22,15,3,0,151,13,22,34,24,11,8,0,0,113,0,0,0,0,0,0,0,0,0,3,3,9,11,10,5,0,0,45,34,72,62,43,50,55,20,9,345,108,356,477,461,438,405,155,27,2424,3,11,17,15,9,9,0,0,55,0,4,3,7,8,0,0,0,24,0,3,0,10,9,0,0,0,26,7,8,4,7,5,0,0,0,29,6,15,9,16,0,7,0,0,57,11,62,109,96,105,67,22,8,484,8,42,57,82,88,85,35,7,403,14,79
112011240,0,24,18,21,11,21,4,4,104,3,14,27,15,7,6,3,0,69,13,72,69,63,90,82,40,7,436,9,84,78,65,73,52,15,3,387,3,30,18,24,19,6,4,0,107,5,46,32,39,48,34,17,6,222,0,25,21,10,13,43,9,4,118,14,158,114,82,82,56,23,0,522,0,67,49,57,61,71,22,0,329,18,73,48,55,18,14,8,0,249,4,74,52,27,24,7,5,0,196,0,0,0,0,0,0,0,0,5,0,5,15,12,10,5,0,0,53,52,135,110,84,63,48,19,7,517,125,787,658,563,525,454,161,34,3307,0,33,15,17,8,3,6,0,86,0,3,5,0,4,0,0,0,12,0,15,10,3,10,0,3,3,48,0,29,13,15,11,5,4,0,77,0,10,11,10,3,4,0,0,40,13,90,78,80,104,68,31,10,488,4,48,65,58,67,97,24,8,371,38,197
112011241,0,4,0,7,3,9,0,0,32,0,6,0,4,5,4,4,0,23,17,44,56,57,77,99,41,15,416,7,23,21,22,54,39,15,3,190,0,5,17,12,18,14,0,0,74,0,9,5,10,13,7,0,0,45,0,5,13,13,25,18,0,0,75,10,10,17,20,15,21,11,0,112,0,13,19,13,24,22,5,0,85,0,5,4,7,0,4,3,0,23,0,15,10,6,14,12,9,0,66,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,22,42,23,47,49,52,48,25,15,298,96,166,221,230,302,304,116,33,1473,0,3,0,3,4,3,0,0,17,0,0,0,4,0,4,0,0,3,0,4,8,0,5,4,0,0,18,3,4,0,0,0,0,0,0,6,3,4,5,3,4,3,0,0,22,5,34,27,52,61,56,13,5,255,11,34,55,33,47,35,15,7,224,13,33
112011242,4,16,13,20,9,10,5,0,75,0,8,11,12,3,6,0,0,47,20,57,90,86,91,82,32,3,460,20,61,88,75,75,51,16,4,393,0,17,22,30,22,17,7,0,123,9,23,58,43,41,30,10,0,216,0,17,29,42,54,54,6,3,214,8,35,93,95,69,70,20,0,387,4,15,45,53,35,40,9,0,209,6,22,28,18,14,11,3,0,104,0,13,36,28,17,5,0,5,115,0,0,0,0,0,0,0,0,0,0,3,5,6,7,9,0,0,32,26,48,47,26,31,27,18,3,229,100,338,567,526,484,412,137,29,2591,0,14,7,18,9,3,0,0,47,0,0,3,6,0,5,0,0,10,0,5,9,3,3,6,0,0,29,0,6,13,8,4,0,0,0,35,0,5,8,12,12,8,5,0,45,20,77,118,111,122,80,19,5,556,15,68,90,99,108,102,29,3,510,11,73
112011243,0,11,13,11,17,24,7,0,86,0,4,4,15,8,7,0,0,47,11,42,37,60,87,80,44,5,361,5,44,32,38,62,50,12,5,251,3,19,26,29,23,15,4,0,126,3,3,25,21,23,26,6,0,112,0,4,10,31,16,30,14,0,108,5,18,38,61,37,29,6,0,196,6,25,34,46,66,68,17,4,262,7,32,58,47,29,39,8,0,216,4,23,25,18,10,13,0,5,100,0,0,0,0,0,0,0,0,0,0,7,4,6,9,10,0,0,42,61,75,80,91,81,84,30,9,512,111,326,396,474,471,471,149,29,2426,0,4,10,17,14,9,0,0,48,0,0,4,5,0,0,0,0,19,4,0,0,12,5,6,0,0,30,0,6,5,13,3,0,0,0,32,0,12,13,20,7,12,0,0,76,9,60,79,96,93,68,19,9,429,5,35,47,59,62,91,16,10,318,9,50
112021244,0,3,5,0,4,0,6,0,25,0,5,5,8,3,3,5,0,27,53,133,76,103,92,110,70,17,656,22,33,45,32,25,42,21,3,215,13,12,21,18,22,9,4,0,99,6,17,11,16,22,17,3,0,94,0,7,17,16,15,32,14,6,107,12,29,29,27,34,24,15,0,164,9,21,15,32,24,23,10,0,131,7,0,3,0,4,3,3,0,22,9,37,27,11,21,11,7,4,131,0,3,0,0,0,0,0,0,4,3,3,12,5,11,5,0,0,36,93,75,91,83,60,84,81,38,612,237,387,349,360,331,367,240,75,2334,9,3,11,6,6,0,0,0,35,0,0,0,0,0,4,0,0,11,7,9,3,6,5,7,7,4,42,0,0,0,5,0,0,0,0,8,0,11,5,4,5,0,5,0,29,32,57,53,58,61,72,31,8,377,19,56,53,51,48,50,20,5,298,62,96
112021245,0,0,0,3,3,3,0,0,16,6,3,3,3,0,0,0,0,17,26,61,64,67,119,97,32,3,468,9,23,21,38,59,38,3,5,185,10,14,27,21,24,27,7,3,133,3,3,10,12,14,12,0,0,50,0,0,4,12,17,17,3,5,58,3,7,22,26,16,27,5,0,105,0,10,5,7,20,21,3,0,75,4,5,6,3,8,11,0,0,33,4,13,14,6,14,10,4,0,62,0,0,0,0,0,0,0,0,3,0,0,6,3,6,3,0,0,31,58,41,49,68,100,72,44,12,450,116,194,220,284,413,333,113,28,1691,0,0,3,5,3,0,0,0,15,0,4,0,4,0,0,0,0,16,0,3,3,0,0,6,5,0,20,0,0,0,3,0,0,0,0,7,0,13,20,7,16,8,0,0,66,14,28,35,51,89,50,20,3,287,0,23,36,33,42,37,13,3,189,28,52
112021246,0,14,19,16,10,19,8,0,77,20,26,30,23,11,14,0,0,126,26,110,103,88,124,108,74,25,656,14,68,60,59,44,47,23,5,322,8,30,29,33,24,25,3,0,151,3,38,41,45,43,25,9,3,207,3,22,31,25,28,44,19,10,183,23,60,80,98,73,53,24,15,421,11,41,47,54,47,33,12,7,248,13,20,14,11,10,8,8,0,93,11,34,17,22,17,15,4,0,118,6,3,0,0,0,0,0,0,6,0,9,10,7,6,7,3,0,41,54,54,64,56,36,32,34,20,353,199,516,541,527,476,429,223,79,2993,0,10,15,8,5,12,6,0,57,0,0,5,10,3,0,0,0,20,8,4,5,5,4,4,6,3,44,0,12,0,6,3,9,0,0,27,12,15,10,7,4,5,0,0,50,28,137,123,110,113,93,37,18,670,24,102,111,75,78,92,33,12,527,51,131
112021247,0,5,6,5,15,15,7,0,56,6,3,3,3,4,3,0,0,24,27,54,65,67,118,107,29,5,465,0,15,29,21,49,39,5,5,169,3,16,23,25,31,32,3,0,129,0,0,11,8,25,12,6,0,63,6,9,8,10,21,24,7,0,84,0,18,16,24,33,34,6,0,128,3,10,14,16,28,28,3,0,103,3,7,8,0,12,9,6,0,42,0,3,18,18,14,12,6,0,72,0,0,0,0,0,0,0,0,0,0,4,0,12,19,5,3,0,48,28,46,40,50,80,61,35,25,366,79,184,249,260,433,377,118,40,1746,0,0,4,7,9,10,0,0,28,0,0,0,0,4,0,0,0,8,3,0,3,5,5,7,0,0,25,0,0,0,4,0,4,0,0,16,3,4,10,12,17,8,3,0,55,13,28,43,60,89,93,26,7,354,0,22,51,42,51,61,17,3,247,9,48
112021248,6,12,13,15,24,8,4,6,88,11,25,29,15,16,5,0,0,108,36,122,92,100,138,109,51,15,665,26,57,75,52,78,63,24,6,380,11,45,37,34,34,10,3,4,182,11,52,47,48,44,26,3,0,240,5,22,39,34,38,53,16,5,210,21,55,50,55,79,47,11,5,325,15,47,48,77,72,75,17,0,351,21,39,48,35,41,28,6,0,218,22,37,44,37,24,14,5,0,170,3,0,0,0,0,0,0,0,4,6,5,4,12,11,8,3,3,68,121,109,108,96,120,100,89,59,806,312,639,634,615,717,556,231,109,3813,8,15,8,16,14,7,4,0,65,0,0,4,8,7,3,0,0,27,11,8,9,9,9,6,0,0,57,0,6,4,7,5,0,0,0,20,19,21,11,17,10,8,0,0,88,44,119,139,148,150,97,32,9,736,26,73,100,81,86,98,33,5,505,55,142
112021249,0,13,18,34,30,51,10,0,157,11,10,28,27,17,8,3,0,102,31,78,121,172,255,172,64,15,903,22,76,85,96,137,85,21,4,527,19,23,59,63,70,59,14,0,302,4,23,36,60,70,51,18,0,257,3,11,31,43,64,84,18,4,263,13,26,60,101,85,66,19,0,373,17,35,53,87,73,65,16,0,347,12,35,47,50,39,25,8,0,224,5,19,27,34,30,11,7,0,137,0,0,0,0,0,0,0,0,0,0,0,11,10,22,14,0,3,60,77,67,89,146,146,121,52,10,713,219,427,672,911,1035,808,245,41,4369,0,7,25,27,24,18,14,0,111,0,0,10,8,10,6,0,0,35,0,6,9,15,11,5,0,0,52,0,3,3,9,5,8,0,0,35,13,24,27,35,37,11,0,0,151,29,99,138,165,200,138,34,5,806,18,68,116,128,149,155,26,8,666,28,69
112031250,4,7,19,23,24,16,3,0,98,3,9,25,22,14,9,0,0,78,26,72,134,129,178,203,98,22,853,24,77,125,158,107,82,39,5,625,6,16,29,29,19,12,4,0,116,6,33,55,83,64,27,16,0,279,0,14,31,37,61,58,31,3,245,27,39,112,133,139,107,21,10,579,21,30,53,63,51,57,24,0,302,9,15,28,24,10,9,4,0,99,13,19,27,29,24,19,6,0,142,0,0,0,0,0,0,0,0,4,3,4,13,11,10,6,0,0,50,35,56,81,64,73,71,63,27,462,191,382,731,798,761,681,305,76,3929,0,7,10,16,9,12,5,0,69,0,0,7,3,10,3,0,0,25,0,4,5,11,8,7,0,0,46,3,13,16,13,7,0,4,0,56,3,10,4,7,9,0,0,0,35,18,83,170,160,160,121,33,13,758,15,57,143,131,128,136,33,16,669,29,98
112031251,0,7,13,8,3,9,10,0,38,4,15,11,11,10,3,0,0,55,28,56,84,90,104,91,56,15,516,8,36,47,51,65,41,23,10,286,10,14,25,32,20,10,0,3,108,4,11,12,16,23,11,3,0,87,0,13,19,19,22,29,13,0,117,5,24,36,27,27,41,16,6,180,4,18,29,34,29,16,9,5,139,9,18,10,23,17,11,5,0,93,12,10,23,22,16,9,4,0,101,0,3,0,0,0,0,0,0,3,0,9,3,5,7,8,3,3,37,47,39,54,51,43,57,49,52,395,125,265,372,381,398,343,189,97,2169,0,6,14,9,5,4,0,0,38,0,0,9,6,8,0,0,0,26,0,4,5,4,9,6,0,0,41,0,4,5,5,0,8,0,0,23,5,9,10,3,7,0,0,0,39,25,60,75,90,85,64,25,7,440,9,41,79,53,47,61,22,4,309,16,57
112031252,0,9,8,10,16,28,6,5,71,0,7,16,6,13,10,0,0,56,24,65,69,115,198,134,52,6,653,18,47,71,76,94,66,21,4,394,11,9,37,34,45,29,3,0,162,0,7,15,36,28,29,6,0,130,0,4,14,18,37,46,13,5,138,5,22,28,50,53,45,13,0,218,9,14,18,39,37,46,19,3,182,4,11,15,14,17,19,6,0,83,8,17,13,20,28,14,4,0,103,0,0,0,0,0,0,0,0,0,3,4,10,9,9,9,3,0,56,86,44,96,120,130,100,47,8,635,167,260,412,538,710,565,188,35,2883,0,8,14,14,8,4,0,0,56,0,0,3,8,8,4,0,0,21,3,5,12,7,19,10,4,5,59,0,7,3,0,7,6,0,0,24,10,4,16,14,20,4,0,0,66,14,54,82,82,139,88,21,8,495,5,52,60,67,81,88,22,6,375,16,48
112031253,0,6,9,13,14,15,10,0,75,3,9,13,15,16,5,0,0,63,22,98,137,137,171,160,92,26,840,24,95,140,138,90,77,37,5,610,11,22,24,45,29,18,5,4,148,5,29,49,47,34,24,13,0,200,0,16,48,51,40,61,27,7,246,3,39,103,72,67,58,34,8,381,9,21,53,39,39,36,9,0,208,11,18,31,28,16,9,4,0,115,8,34,43,26,27,16,0,3,152,0,0,0,0,0,0,0,0,0,0,5,13,14,3,6,0,0,48,67,52,80,79,78,58,48,32,503,152,451,741,693,626,539,277,93,3578,0,3,18,11,15,10,0,0,58,0,0,4,7,5,7,0,0,28,0,15,14,6,10,7,0,4,54,0,10,5,8,10,4,0,0,39,0,10,22,10,8,7,0,0,58,17,108,154,119,147,105,35,4,679,8,80,133,111,112,103,36,11,586,26,83
112031254,9,15,12,11,20,16,10,3,86,8,26,24,20,10,15,3,0,108,45,181,176,159,227,268,187,51,1291,37,140,115,140,151,128,80,21,810,13,20,26,25,35,12,7,3,135,9,62,54,51,45,34,12,3,268,0,25,27,26,34,63,24,7,201,28,93,114,73,113,120,46,15,598,16,49,56,62,58,68,22,9,327,20,30,52,23,19,12,9,3,162,16,45,50,53,48,31,21,3,262,0,0,0,0,0,5,0,0,8,8,5,12,9,11,13,8,0,60,91,155,152,148,147,153,155,112,1111,292,846,866,783,912,931,569,226,5436,6,12,20,15,14,15,4,6,89,0,8,12,5,12,9,0,0,44,3,13,9,11,14,14,8,4,71,9,15,16,13,3,4,4,0,61,0,7,13,9,4,10,0,0,42,52,195,173,134,197,160,60,26,997,15,104,99,112,120,112,53,11,631,68,186
112031550,0,4,4,6,12,16,0,0,51,7,17,26,13,10,7,0,0,81,37,105,94,139,159,192,164,45,936,18,105,94,107,103,72,58,18,579,6,13,14,21,13,13,9,3,99,11,31,36,31,31,17,15,6,173,4,22,32,19,30,43,28,5,179,22,54,94,84,82,79,36,18,464,18,40,39,60,48,36,24,4,273,10,13,13,12,4,7,8,0,74,21,24,53,40,30,30,11,0,208,0,0,0,0,0,0,0,0,4,0,13,6,6,7,7,4,0,47,57,71,55,50,41,42,78,77,477,214,513,568,590,570,561,432,178,3635,0,10,19,9,14,4,5,0,56,0,4,4,10,7,4,0,0,34,8,8,3,9,5,12,3,4,55,0,3,4,8,4,0,0,0,20,3,7,6,4,9,5,0,0,28,37,127,129,128,132,102,69,17,748,18,67,94,99,97,85,54,15,527,36,142
112031551,3,7,3,3,7,8,5,3,31,4,0,7,3,4,0,0,0,18,7,23,40,46,43,46,17,8,226,8,13,30,31,31,11,6,4,132,0,0,8,7,4,4,0,0,21,0,12,14,11,14,10,6,0,66,3,0,9,15,11,13,4,0,54,5,14,12,25,19,17,3,4,103,4,8,13,12,10,17,3,0,65,0,3,4,0,3,0,3,0,15,0,4,6,3,8,5,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,14,9,6,8,13,8,6,0,67,47,83,150,183,165,138,58,17,843,0,0,3,0,0,3,0,0,13,0,0,0,3,0,0,0,0,7,0,0,5,0,4,0,0,0,9,0,0,5,5,0,0,0,0,12,0,0,0,5,0,0,0,0,8,11,26,45,41,33,17,9,4,183,3,19,28,29,32,22,0,0,125,13,17
112031552,0,3,4,3,0,5,3,0,17,0,20,18,0,3,5,0,0,48,19,65,50,41,82,112,88,36,493,11,48,34,43,38,59,41,19,297,8,8,6,7,15,9,10,0,50,0,6,11,11,8,17,7,3,67,0,12,13,5,11,20,14,3,74,13,35,22,26,28,41,36,12,217,5,17,21,21,22,18,6,9,121,4,12,7,5,8,4,3,0,45,14,21,27,22,10,19,3,5,122,0,0,0,0,0,0,0,0,3,0,6,7,0,8,3,7,5,33,26,40,42,45,44,44,67,36,336,108,286,258,233,279,349,279,117,1920,0,13,5,5,6,3,0,0,22,0,6,3,4,8,7,0,0,21,0,6,0,10,9,8,3,6,39,0,4,5,0,3,0,0,0,8,0,0,8,0,5,5,0,0,11,15,59,56,58,78,71,41,20,398,6,30,30,28,38,32,29,9,202,20,61
113011256,5,28,32,18,12,10,3,0,112,11,59,53,14,9,0,0,0,146,90,255,270,219,198,114,53,14,1204,55,128,84,64,92,44,25,7,493,10,51,49,44,42,27,7,0,239,12,56,42,28,26,23,4,0,185,0,34,25,28,31,13,10,0,143,34,163,113,96,67,36,9,6,526,22,71,48,40,30,12,4,0,213,7,20,4,12,7,4,0,0,55,16,51,41,28,24,12,5,0,175,0,0,0,4,0,0,0,0,9,3,21,24,7,12,7,0,0,87,106,199,146,126,106,76,77,63,896,360,1128,932,728,658,371,200,94,4473,11,46,13,16,11,0,0,0,95,0,45,18,8,8,7,0,0,80,3,22,16,16,7,9,0,0,79,0,4,3,5,3,0,0,0,21,10,25,20,7,7,0,0,0,72,48,166,140,112,84,67,26,12,656,31,134,116,97,66,50,25,6,528,74,278
113011257,7,9,18,13,8,6,0,0,67,5,9,3,0,0,0,0,0,23,67,227,164,174,159,81,23,8,907,21,53,45,43,43,20,8,0,231,23,45,68,83,63,40,10,0,329,3,12,7,6,12,3,0,0,43,0,12,12,17,21,12,3,0,68,9,43,31,53,30,17,8,0,202,4,23,9,16,17,5,8,0,69,5,5,3,9,0,0,0,0,20,11,17,10,13,8,8,0,0,69,0,0,0,0,0,0,0,0,0,3,6,7,4,9,4,0,0,37,114,146,107,161,126,116,58,19,846,271,604,487,588,495,316,117,29,2907,0,14,19,16,13,3,4,0,63,0,4,3,12,11,3,0,0,25,0,8,7,8,7,0,0,0,32,0,0,3,0,5,0,0,0,14,19,25,30,24,19,0,0,0,122,30,66,47,66,58,37,15,3,322,12,66,59,96,58,40,12,6,347,47,106
