SA2_CODE_2021,Num_pns_pres_Cen_Ngt_1_Fam_hh,Nu_pn_pre_Cen_Ngt_1_No_fam_hh,Num_pns_pres_Cen_Ngt_1_Tot,Num_pns_pres_Cen_Ngt_2_Fam_hh,Nu_pn_pre_Cen_Ngt_2_No_fam_hh,Num_pns_pres_Cen_Ngt_2_Tot,Num_pns_pres_Cen_Ngt_3_Fam_hh,Nu_pn_pre_Cen_Ngt_3_No_fam_hh,Num_pns_pres_Cen_Ngt_3_Tot,Num_pns_pres_Cen_Ngt_4_Fam_hh,Nu_pn_pre_Cen_Ngt_4_No_fam_hh,Num_pns_pres_Cen_Ngt_4_Tot,Num_pns_pres_Cen_Ngt_5_Fam_hh,Nu_pn_pre_Cen_Nt_5_Non_fam_hh,Nu_pn_pre_Cen_Ngt_5_Tot,Num_pn_pres_Cen_Ngt_6m_Fam_hh,Nu_pn_pre_Ce_Ngt_6m_No_fam_hh,Num_pns_pres_Cen_Ngt_6m_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
310041297,46,625,675,982,131,1107,532,41,574,523,24,542,227,10,234,166,10,177,2469,841,3311
310041298,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
310041299,73,842,915,934,159,1089,632,55,688,605,38,648,282,18,300,327,12,336,2856,1122,3972
310041300,47,915,962,834,215,1055,515,86,604,470,59,526,276,45,317,307,22,324,2452,1333,3789
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,117,1480,1595,1729,380,2109,1280,132,1407,1215,88,1300,678,58,739,744,31,774,5767,2166,7933
310041303,35,300,332,613,79,692,461,32,499,469,15,484,229,4,233,137,4,146,1953,437,2390
310041304,114,975,1094,1796,221,2019,1583,75,1660,1710,48,1757,673,20,694,388,3,394,6266,1349,7615
310041565,47,264,306,673,63,733,564,23,584,768,16,783,289,8,293,123,3,128,2456,372,2829
310041566,41,698,734,752,121,872,528,41,564,535,43,573,244,6,250,185,13,199,2284,915,3203
311011305,81,1504,1581,1837,300,2136,751,72,823,626,48,675,297,24,325,221,9,229,3818,1953,5771
311021306,47,1357,1401,855,242,1102,456,90,540,308,45,356,159,26,185,113,8,123,1942,1766,3705
311021307,54,1713,1772,1599,341,1936,674,113,791,498,69,567,264,49,311,219,21,245,3316,2313,5630
311021308,46,658,712,895,141,1045,568,58,626,536,32,567,238,19,260,167,9,182,2451,924,3374
311021309,33,583,609,680,92,774,332,20,353,282,11,288,109,13,128,84,0,84,1521,720,2239
311021310,36,418,456,961,110,1075,573,45,623,533,22,552,236,5,241,153,8,155,2495,605,3103
311031311,91,1555,1641,1884,334,2217,1051,127,1174,948,72,1027,459,35,494,364,24,390,4800,2149,6953
311031312,33,552,584,688,155,840,428,73,498,415,52,463,197,28,223,183,4,190,1945,858,2799
311031313,25,568,596,756,150,909,466,66,535,404,39,444,250,24,269,218,15,230,2124,865,2985
311031314,47,635,691,854,201,1060,636,71,703,582,67,651,336,33,366,356,39,392,2811,1046,3865
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,43,562,601,840,127,967,529,40,576,488,36,526,225,18,240,166,3,174,2290,785,3084
311031317,55,912,964,897,227,1132,717,118,834,753,95,845,473,49,523,576,34,607,3468,1432,4897
311031318,20,161,183,415,44,459,260,11,275,253,7,255,127,11,138,112,0,112,1181,228,1411
311031319,71,624,696,1465,160,1625,976,27,1001,1024,42,1065,433,7,447,344,13,355,4313,883,5196
311041322,30,355,389,789,87,879,431,22,451,473,25,492,284,19,299,207,8,215,2210,519,2732
311041567,38,163,199,465,57,520,363,30,399,409,32,445,217,24,235,162,14,175,1653,322,1974
311041568,33,202,238,725,56,777,578,11,589,739,19,754,370,5,377,220,0,222,2671,290,2961
311041569,33,324,351,698,78,774,409,29,442,395,23,421,234,7,244,211,6,217,1977,466,2440
311041570,76,634,712,1575,175,1746,1012,62,1072,1063,63,1123,539,28,566,418,16,436,4687,980,5664
311041571,54,489,538,788,130,911,624,47,669,645,45,689,324,23,348,249,16,260,2677,745,3426
311051323,80,1333,1414,1321,219,1537,630,51,681,511,41,554,264,17,283,189,6,194,2995,1672,4669
311051324,39,439,476,902,78,979,540,23,566,611,13,626,239,0,242,151,3,149,2486,566,3045
311051325,41,762,802,1134,151,1289,723,44,769,663,29,693,287,8,295,222,10,235,3069,1006,4071
311051326,47,926,977,976,265,1247,614,120,740,496,68,567,266,37,304,297,31,329,2706,1448,4154
311051327,45,619,668,1299,116,1421,764,29,788,803,12,811,299,5,302,191,4,191,3394,785,4178
311051328,33,833,871,675,159,837,370,66,436,322,27,353,174,31,205,189,22,214,1765,1142,2911
311061329,36,417,455,737,71,809,456,16,471,424,12,445,180,4,178,98,5,103,1935,528,2463
311061330,39,857,896,758,233,990,506,104,608,401,69,472,242,30,273,311,24,333,2263,1317,3580
311061331,18,651,670,440,129,570,266,60,326,204,38,243,154,14,165,235,9,248,1316,905,2220
311061332,64,1020,1089,1585,157,1741,976,38,1023,977,33,1012,409,16,422,221,3,220,4231,1271,5504
311061333,55,1002,1055,915,199,1111,541,63,606,413,29,439,261,31,297,243,14,263,2424,1340,3768
311061334,56,911,965,1112,119,1238,567,37,598,547,20,567,224,4,231,110,3,121,2620,1095,3715
311061335,14,335,354,530,50,581,423,46,467,458,14,476,193,6,198,137,8,145,1758,465,2222
311061336,44,1419,1461,932,301,1239,620,137,760,429,76,502,294,38,332,364,30,395,2685,2002,4686
312011337,89,1212,1302,1136,680,1816,439,99,536,360,64,425,213,26,234,121,20,139,2352,2096,4446
312011338,83,1057,1139,692,457,1158,319,71,394,311,48,359,140,29,165,86,17,94,1631,1672,3304
312011339,32,453,480,375,234,614,156,32,195,173,21,193,77,8,87,55,4,62,871,758,1627
312011340,36,513,549,427,147,580,148,29,178,144,18,163,75,8,86,51,15,63,885,727,1616
312011341,75,741,813,627,171,797,436,52,483,486,42,535,252,6,265,113,5,115,1989,1012,3004
312021342,164,1466,1631,1760,298,2053,940,77,1015,768,61,827,356,26,383,173,15,185,4156,1946,6103
312021343,37,496,533,419,83,503,191,20,214,142,15,152,64,10,72,48,0,47,892,627,1520
312021344,173,741,908,1281,286,1564,779,80,859,787,51,834,337,28,362,167,6,166,3514,1179,4699
312021345,0,3,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8
312021346,32,899,938,398,196,598,156,60,223,85,31,116,38,8,48,22,0,22,742,1200,1942
312021347,18,85,105,101,62,159,28,11,34,14,3,17,5,0,5,0,0,0,176,157,332
312021348,114,785,900,1264,162,1429,630,43,672,668,22,687,308,18,321,129,3,139,3115,1030,4150
312021349,64,945,1012,772,176,952,339,45,380,222,24,248,115,14,126,62,4,72,1586,1207,2796
312021350,51,515,570,587,166,757,330,33,358,330,19,344,145,6,148,59,0,61,1499,743,2238
312021351,85,540,630,857,194,1050,485,73,562,472,64,535,246,27,273,103,6,113,2252,904,3153
312021352,138,969,1104,1422,285,1706,608,78,688,554,50,607,259,31,286,149,12,163,3128,1430,4561
312021353,104,698,799,1057,320,1378,375,52,425,379,28,410,186,21,210,92,13,105,2193,1132,3325
312021354,86,417,500,624,125,745,346,22,365,345,12,359,169,10,179,67,6,69,1635,586,2219
312021355,51,339,386,412,81,496,188,22,210,139,3,149,63,10,74,58,3,66,922,451,1374
312021356,48,976,1024,824,158,980,387,38,429,305,31,335,117,12,128,74,5,78,1762,1222,2978
312021357,105,513,613,962,136,1097,451,55,510,427,25,453,225,22,242,116,9,123,2278,760,3042
312021358,60,845,903,713,155,864,292,48,332,274,15,291,119,11,127,58,3,63,1510,1084,2587
312031359,135,1431,1571,1405,936,2342,608,157,766,592,101,693,205,41,246,97,16,114,3044,2682,5723
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,78,842,919,1065,403,1467,470,64,531,386,33,420,197,15,218,109,14,122,2293,1369,3662
313011362,93,1613,1709,2826,390,3209,808,42,850,632,31,661,309,14,323,172,13,188,4836,2108,6942
313011363,141,3187,3327,4339,527,4866,821,62,883,530,26,550,235,14,246,138,8,147,6201,3822,10021
313021364,41,203,241,618,49,668,378,18,400,407,12,424,211,9,217,130,4,135,1786,295,2081
313021366,136,1993,2132,2416,446,2862,1262,126,1387,1129,98,1223,582,61,638,417,42,455,5939,2763,8701
313021367,23,138,158,392,40,427,263,12,277,243,5,247,133,5,140,91,4,96,1145,202,1348
313021368,52,760,811,1146,188,1332,709,56,770,557,53,613,265,26,292,199,8,209,2927,1095,4021
313021369,20,156,179,434,56,495,216,23,232,218,6,226,125,6,128,91,11,94,1106,254,1358
313021572,105,1665,1773,1715,390,2106,940,115,1051,800,74,870,418,49,471,326,31,353,4306,2319,6622
313021573,63,1252,1314,1196,214,1412,623,54,680,533,41,576,299,21,318,236,20,253,2952,1599,4554
313031370,38,567,604,743,180,918,246,54,296,253,40,293,126,30,151,81,10,90,1484,873,2358
313031371,37,555,592,942,122,1063,404,28,426,380,24,402,173,9,190,135,5,137,2070,739,2809
313041372,90,1177,1275,1783,238,2024,953,74,1032,905,43,952,397,30,424,268,6,278,4406,1568,5974
313041373,139,2459,2598,2630,382,3014,1209,116,1325,989,65,1053,485,27,515,392,21,413,5842,3071,8912
313041374,29,300,328,611,70,678,328,29,356,323,14,339,158,9,163,121,9,128,1565,426,1995
313041375,104,725,830,1750,149,1895,1287,57,1345,1459,44,1515,629,26,651,384,0,391,5619,1002,6621
313041376,10,122,134,365,24,389,174,4,180,186,6,197,99,7,108,65,0,65,904,168,1064
313051377,56,1114,1168,1076,177,1254,481,28,514,365,18,381,157,8,165,83,3,82,2213,1347,3564
313051378,92,2115,2203,1681,338,2022,618,54,675,475,23,500,156,18,175,89,0,87,3116,2551,5664
313051379,84,2059,2143,1565,269,1835,503,37,543,366,24,389,138,10,149,64,8,65,2721,2409,5134
313051380,82,1868,1949,2003,280,2283,988,81,1075,786,38,831,391,24,413,234,11,241,4490,2305,6797
313051574,3,41,46,25,29,51,0,9,9,0,3,6,0,0,0,0,5,9,37,86,124
313051575,114,1653,1767,2304,269,2575,807,48,856,755,30,780,286,7,290,133,5,139,4405,2014,6418
314011382,98,1008,1105,1793,101,1888,993,31,1019,1185,11,1197,463,0,462,164,0,165,4694,1151,5847
314011383,104,726,835,1828,106,1934,1302,46,1350,1478,23,1503,555,11,567,266,3,271,5534,919,6450
314011384,48,382,429,1040,114,1153,411,33,441,569,35,599,260,19,276,184,3,192,2508,577,3091
314011385,30,207,236,724,35,761,518,5,530,627,7,632,250,0,254,87,0,87,2245,254,2496
314011386,140,1411,1546,2738,251,2983,1550,65,1612,1744,42,1790,587,10,598,199,4,207,6962,1776,8740
314011387,54,457,508,1357,108,1469,630,18,649,868,19,892,379,6,382,203,0,207,3495,615,4106
314021389,148,1448,1595,2439,274,2716,1461,79,1543,1499,49,1542,590,7,597,302,8,311,6434,1868,8302
314021576,44,489,528,570,109,683,322,34,354,287,11,300,107,9,115,76,0,77,1403,646,2050
314021577,121,2145,2268,2370,428,2794,1307,104,1407,1094,48,1143,473,24,500,310,17,330,5675,2771,8441
314021578,75,716,788,1087,184,1265,973,55,1028,1143,34,1182,437,7,440,225,6,227,3929,998,4927
314021579,151,1195,1345,2117,202,2317,1487,58,1550,1597,45,1642,624,26,649,311,10,322,6289,1536,7827
314031391,49,650,703,1039,138,1174,603,33,635,611,23,633,255,11,271,183,8,186,2742,857,3602
314031392,45,738,787,767,149,914,448,31,481,350,22,372,152,5,162,92,4,94,1853,954,2810
314031393,47,604,651,992,122,1117,565,27,588,556,23,577,221,0,225,80,4,83,2454,784,3240
314031394,85,1463,1539,1518,245,1767,835,84,916,673,34,706,307,16,321,183,13,189,3591,1856,5444
315011395,0,49,49,32,7,38,41,0,46,26,0,26,22,0,23,65,0,68,187,60,253
315011396,30,1030,1060,568,849,1420,306,102,411,265,91,359,172,61,233,206,32,238,1551,2170,3726
315011397,8,240,245,95,379,484,46,21,69,30,27,58,10,9,18,12,11,22,205,687,894
315011398,0,98,98,98,32,124,58,3,62,47,0,50,51,3,53,82,3,83,332,137,467
315011399,6,211,222,121,166,286,95,22,115,95,31,125,72,8,83,145,6,152,532,446,976
315011400,51,704,753,584,252,833,244,53,292,179,34,205,101,19,117,71,11,81,1220,1064,2284
315011401,16,308,324,186,98,278,108,27,133,140,28,175,96,11,107,122,3,127,674,470,1144
315011402,8,251,261,184,34,227,147,11,160,147,8,150,109,3,115,191,0,193,791,315,1106
315011403,32,348,384,331,166,495,191,46,233,218,32,248,111,16,129,59,7,73,945,616,1563
315021404,28,576,606,305,775,1083,168,55,224,125,49,174,111,26,132,198,14,209,933,1492,2423
315021405,131,2103,2232,1626,646,2276,883,148,1030,862,74,939,436,39,475,358,27,393,4299,3043,7341
315021406,23,575,598,306,554,852,140,46,184,134,45,184,69,16,89,58,12,73,736,1245,1982
315021407,36,445,482,302,342,648,115,36,150,108,25,136,57,12,70,42,11,49,661,867,1529
315031408,51,714,767,601,431,1035,210,49,264,173,23,197,88,9,97,55,6,63,1183,1236,2425
315031409,39,626,665,484,243,729,176,33,211,132,28,154,67,11,79,46,9,56,949,945,1896
315031410,29,429,458,235,359,595,86,29,112,65,19,79,20,11,35,29,12,42,465,859,1320
315031411,22,468,491,323,302,618,125,17,136,102,12,112,52,7,62,41,3,43,659,805,1464
315031412,42,559,593,417,334,748,164,43,206,134,39,173,73,24,97,27,10,39,849,1000,1852
316011413,117,1923,2042,2484,258,2742,909,59,976,938,31,970,381,18,397,157,5,164,4992,2297,7288
316011414,103,1235,1333,2122,258,2386,1005,82,1090,1062,48,1112,425,14,435,154,3,155,4869,1652,6521
316011415,89,656,747,1218,141,1364,763,62,824,828,37,863,302,10,315,110,3,108,3302,917,4216
316011416,57,926,983,1124,221,1341,570,108,668,616,51,667,252,19,269,110,7,116,2726,1332,4053
316021417,63,817,882,1253,168,1425,565,35,599,615,21,637,220,18,239,89,0,89,2801,1063,3865
316021418,57,740,796,889,184,1076,378,57,433,354,27,378,128,5,136,51,0,54,1857,1016,2875
316021419,73,1476,1546,1206,320,1529,291,58,350,158,16,178,51,10,57,23,0,27,1805,1887,3688
316021421,87,1297,1378,2358,286,2645,613,40,653,556,27,582,220,12,233,104,6,107,3927,1665,5595
316021422,61,917,974,1108,227,1335,409,43,455,400,29,429,143,18,159,66,3,67,2183,1234,3414
316021423,53,1029,1088,1398,187,1586,552,50,604,551,27,582,191,15,206,91,4,92,2832,1315,4152
316021424,85,955,1042,1294,263,1554,564,89,648,577,54,631,206,11,216,93,0,91,2818,1371,4187
316021580,99,882,978,1590,194,1789,953,72,1022,1024,41,1061,424,17,441,214,4,216,4308,1204,5511
316021581,97,1274,1366,1688,186,1871,777,61,842,810,44,852,337,14,356,160,4,163,3857,1587,5440
316031425,141,1563,1702,2022,534,2555,927,119,1040,850,49,898,310,13,320,91,8,99,4337,2280,6620
316031426,98,1168,1263,1872,403,2275,628,65,701,497,39,532,191,19,208,88,6,96,3369,1696,5068
316031427,161,3437,3595,3408,1231,4638,1078,237,1320,824,102,926,298,30,329,128,18,148,5899,5054,10957
316031428,107,1872,1978,1768,623,2389,583,117,702,475,51,527,183,12,197,56,4,57,3173,2673,5850
316051434,41,533,577,816,261,1080,238,49,288,207,26,230,80,15,87,21,8,26,1403,887,2292
316051435,79,1217,1294,1704,396,2102,409,59,461,369,20,394,132,6,133,40,7,45,2730,1706,4434
316051437,65,635,695,981,262,1252,376,65,446,364,24,388,127,19,145,35,3,38,1949,1012,2959
316051438,68,1223,1291,1490,289,1780,594,44,635,474,38,508,174,13,187,80,9,88,2877,1607,4487
316051543,38,407,441,540,122,660,204,26,232,232,15,248,94,7,97,24,6,27,1127,576,1706
316051544,72,571,647,1161,132,1291,613,53,659,775,27,806,281,14,296,94,0,94,2992,795,3789
316061439,47,677,726,1085,167,1246,514,41,557,502,36,537,213,12,222,134,0,135,2493,927,3416
316061440,66,981,1052,1516,229,1744,454,55,505,308,33,342,154,12,170,97,8,106,2599,1308,3907
316061441,33,415,450,801,100,898,370,27,396,342,20,362,159,7,164,92,3,101,1805,574,2374
316061442,88,807,896,1602,262,1864,1004,85,1082,977,48,1023,365,21,388,210,14,218,4246,1229,5473
316061443,55,622,677,1111,126,1239,298,29,331,256,28,289,124,10,133,103,11,109,1948,830,2776
316061444,89,749,836,1331,156,1488,620,63,688,624,40,663,288,17,305,185,6,195,3141,1030,4167
316071545,69,736,803,1353,141,1490,576,33,610,672,31,705,225,7,233,122,3,132,3026,948,3970
316071546,23,369,394,491,95,589,229,18,245,243,15,256,123,3,129,67,5,75,1176,507,1688
316071547,76,738,817,1443,209,1655,699,60,764,683,41,722,313,18,331,181,10,185,3394,1074,4467
316071548,141,2380,2523,2536,412,2946,1286,103,1397,1114,55,1165,514,27,537,274,11,288,5870,2990,8859
316081549,169,1724,1890,3157,499,3662,1304,121,1435,1249,83,1333,520,23,544,325,10,337,6729,2471,9201
317011445,55,420,475,862,97,960,455,28,487,470,14,489,221,4,232,117,5,121,2186,571,2759
317011446,79,1678,1757,1565,253,1819,741,90,832,590,48,637,306,24,334,213,8,218,3499,2103,5599
317011447,77,1626,1702,1273,267,1535,541,50,593,407,19,424,198,21,220,152,6,156,2650,1991,4639
317011448,41,787,826,773,151,919,361,81,438,335,68,398,125,39,161,135,34,171,1767,1145,2912
317011449,57,302,358,725,57,777,386,10,403,425,5,432,217,9,226,140,4,145,1945,401,2343
317011450,86,671,756,1868,113,1979,755,36,785,814,25,834,424,13,436,236,0,239,4174,862,5037
317011451,94,739,827,1352,195,1544,656,56,711,599,35,635,304,24,334,208,6,212,3212,1050,4261
317011452,25,445,470,949,69,1015,384,25,404,450,16,465,208,7,214,94,0,91,2108,556,2657
317011453,69,1634,1700,1201,257,1460,494,82,576,354,23,383,169,11,176,130,4,132,2414,2015,4432
317011454,42,890,927,709,147,862,304,34,340,255,30,283,120,11,131,79,3,82,1524,1112,2631
317011455,64,931,1000,1179,134,1312,445,28,475,428,10,446,180,6,191,79,0,79,2383,1111,3499
317011456,120,2296,2408,1664,364,2027,720,81,801,538,28,570,228,3,234,139,8,146,3402,2788,6182
317011457,72,1329,1404,1245,202,1451,529,43,572,474,13,488,208,0,210,109,0,116,2639,1596,4238
317011458,94,1090,1180,1815,226,2044,880,63,947,861,42,899,401,20,422,220,4,224,4265,1449,5717
317011459,103,1986,2084,1889,292,2182,731,82,819,488,40,528,249,16,261,196,7,199,3651,2419,6074
318011460,70,1274,1345,1194,189,1378,406,49,456,391,33,427,146,25,165,68,15,76,2273,1583,3856
318011461,44,816,860,1048,293,1345,383,58,442,323,28,350,180,23,205,76,11,85,2052,1228,3277
318011462,94,1077,1171,887,382,1271,341,89,429,280,51,328,134,34,168,73,19,96,1807,1655,3459
318011463,54,409,463,424,280,704,161,27,186,146,30,169,81,12,88,60,10,67,918,755,1678
318011464,26,716,743,623,145,769,189,26,209,152,22,170,80,16,96,46,3,53,1115,928,2048
318011465,55,780,836,1061,347,1414,297,26,326,240,25,269,114,8,126,48,6,58,1827,1200,3028
318011466,4,110,111,77,19,99,64,11,69,67,0,64,56,4,57,115,0,117,375,144,522
318021467,44,602,647,503,145,644,264,41,302,190,20,207,106,4,113,69,11,73,1176,820,1997
318021468,55,417,474,954,93,1054,459,38,496,471,18,492,234,4,235,127,3,130,2302,582,2886
318021469,16,481,500,344,166,509,156,19,171,153,12,166,59,3,63,36,3,40,762,688,1445
318021470,88,343,431,962,126,1086,545,21,568,543,7,546,229,9,233,105,0,107,2476,493,2969
318021471,62,1046,1110,1209,230,1439,586,74,661,461,48,506,246,18,267,163,25,188,2729,1434,4170
318021472,33,665,698,659,106,765,341,33,374,256,24,281,124,12,133,74,7,82,1493,850,2340
318021474,53,578,629,661,194,857,367,110,476,347,55,406,118,24,141,83,14,103,1623,978,2604
318021475,49,1344,1391,762,244,1000,304,62,362,196,22,219,73,7,84,35,7,44,1419,1687,3109
318021476,60,944,1003,857,221,1075,427,61,491,308,46,351,134,17,149,82,12,98,1873,1298,3171
318021477,28,496,524,439,75,517,212,31,251,165,19,182,68,13,84,62,5,71,985,631,1615
318021478,64,1032,1098,647,169,821,275,39,316,201,17,219,70,8,78,36,0,38,1300,1266,2564
318021479,43,860,908,537,125,660,255,46,296,175,18,195,79,6,82,35,3,38,1120,1062,2181
318021480,97,650,748,1062,174,1239,632,69,695,492,46,534,250,27,279,228,19,245,2751,986,3742
318021481,76,818,887,811,135,947,404,51,457,322,27,351,153,22,173,136,12,143,1895,1067,2963
318021482,149,987,1134,1715,224,1943,943,71,1010,811,43,856,332,15,351,192,16,205,4145,1358,5499
318021483,28,414,447,405,213,617,98,28,127,51,15,69,24,5,34,20,3,22,627,686,1315
318021484,90,637,724,1059,217,1273,620,57,672,601,39,638,240,14,252,113,9,117,2724,960,3681
318021485,22,556,574,386,66,448,186,19,207,132,7,143,67,3,75,27,7,29,819,660,1478
318021486,85,653,736,807,427,1231,314,36,360,279,24,300,142,20,153,104,11,118,1732,1165,2898
318021487,84,719,799,785,241,1030,390,54,446,364,17,383,135,8,146,63,0,70,1831,1040,2868
318021488,56,936,995,650,235,881,257,36,297,187,19,206,53,9,63,40,3,42,1255,1234,2483
318021489,49,345,394,636,132,769,271,39,306,230,26,252,77,13,93,63,5,72,1321,564,1886
318021490,111,1895,2010,1183,449,1630,398,91,494,241,33,277,73,4,72,34,0,37,2041,2473,4515
318021491,37,590,625,610,116,731,301,38,334,226,15,238,82,8,91,63,0,64,1317,769,2085
318021582,198,846,1047,1801,291,2084,1263,94,1360,1272,58,1331,492,28,520,233,7,245,5258,1327,6588
318021583,50,404,448,617,109,728,395,35,429,320,21,342,146,10,158,94,13,104,1619,593,2213
319011492,32,556,587,693,84,778,237,20,251,266,11,284,134,10,147,83,8,91,1449,688,2138
319011493,151,1861,2014,3062,729,3791,923,74,995,816,45,865,328,15,346,190,11,197,5475,2725,8202
319011494,25,288,321,625,103,727,318,19,334,302,12,318,136,3,137,83,4,85,1496,425,1925
319011495,39,1201,1240,657,205,856,293,67,360,199,40,236,82,13,93,75,19,88,1336,1540,2873
319011496,36,600,638,724,98,828,315,26,342,304,14,319,121,3,128,67,0,70,1570,750,2322
319011497,44,934,984,1079,182,1263,379,36,413,264,18,283,139,10,149,93,6,99,2000,1189,3189
319011498,77,711,790,1266,336,1597,479,54,532,415,29,445,191,27,212,118,9,131,2538,1172,3711
319011499,76,1194,1271,1721,561,2277,459,76,531,377,49,432,197,19,218,110,11,124,2936,1912,4851
319011500,47,945,992,1058,180,1239,388,26,412,273,7,277,142,9,152,87,0,87,1992,1169,3164
319011501,21,860,880,707,112,820,308,37,345,234,14,250,111,4,113,70,0,70,1447,1035,2481
319011502,64,1337,1402,1366,278,1645,602,55,657,444,50,495,200,13,212,165,10,177,2841,1743,4586
319021503,46,853,899,856,249,1103,278,73,357,220,34,256,109,24,134,71,15,85,1583,1253,2835
319021504,36,633,671,780,234,1017,258,26,285,175,27,202,88,11,98,66,13,76,1404,944,2344
319021505,54,1279,1332,1255,255,1503,507,64,572,437,42,476,233,26,258,148,14,159,2631,1679,4303
319021506,48,1177,1230,1228,297,1524,419,59,482,297,42,336,182,18,195,164,15,176,2340,1604,3946
319021507,36,345,383,573,96,670,196,17,217,146,14,163,105,0,108,74,9,79,1127,489,1619
319021508,43,552,593,506,161,667,169,21,191,121,14,129,76,11,86,32,4,42,950,763,1714
319021509,79,1414,1494,1464,356,1818,450,73,529,286,36,320,170,31,195,112,14,125,2562,1926,4488
319021510,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,7,3,6
319031511,54,1099,1150,1316,397,1712,249,44,291,127,36,168,75,10,88,38,6,46,1868,1587,3455
319031512,94,1957,2044,1810,314,2130,753,82,833,629,35,667,282,17,293,201,11,218,3770,2414,6186
319031513,47,758,803,1020,134,1147,417,22,437,340,18,357,170,0,171,92,3,95,2075,942,3014
319031514,140,1666,1808,2629,484,3115,1054,104,1159,878,73,947,460,33,494,342,16,356,5504,2387,7890
319031515,34,464,494,534,134,670,170,13,186,139,17,158,72,3,74,48,6,58,1002,644,1644
319041516,44,313,356,814,99,916,328,15,341,246,11,256,133,4,141,91,0,94,1659,441,2098
319041517,39,241,284,849,76,930,270,11,282,297,14,309,135,0,132,75,0,77,1672,343,2016
319041518,90,1883,1973,2536,460,2997,780,66,845,578,29,611,247,12,258,190,13,198,4419,2454,6881
