SA2_CODE_2021,Median_age_persons,Med_mort_repaymnt_monthly,Med_tot_psnl_incom_weekly,Median_rent_weekly,Med_tot_family_inc_weekly,Avge_numbr_prsons_per_bedroom,Med_tot_hh_incom_weekly,Average_household_size
507031170,38,1300,587,275,1521,0.7,1209,2.4
507031172,40,833,524,350,1875,0.7,1187,2.8
507031173,54,2167,474,300,900,0.8,774,1.7
507031174,37,1333,619,270,1543,0.7,1289,2.5
507031261,32,2000,1029,400,2417,0.8,2281,2.9
507041175,42,2700,1104,475,3168,0.7,2429,2.6
507041176,41,2200,836,420,2630,0.8,2281,2.9
507041177,41,2110,972,350,2677,0.7,1838,2.3
507041178,42,2600,943,420,2793,0.7,2143,2.5
507041179,44,2167,754,420,2378,0.8,1873,2.7
507041180,42,2167,893,440,2603,0.7,2326,2.8
507041181,42,2414,979,420,3027,0.7,2285,2.6
507041182,43,2015,730,400,2191,0.7,1819,2.5
507041183,36,1967,810,280,2393,0.8,1641,2.3
507041184,44,2317,754,550,2405,0.7,2326,3
507051186,42,1300,583,300,1480,0.7,1227,2.4
507051187,35,1700,735,350,2112,0.7,1915,2.8
507051188,47,1517,693,300,1645,0.7,1145,2
507051189,67,0,225,0,450,1,399,2
507051190,45,1670,673,300,1846,0.7,1353,2.3
507051191,32,1950,898,365,2470,0.8,2264,3
507051192,38,1600,723,320,1936,0.7,1608,2.6
507051193,37,1517,666,320,1784,0.7,1497,2.6
507051312,30,1842,916,350,2192,0.8,1953,2.8
507051313,31,1911,907,370,2337,0.8,2159,3
507051314,30,1857,874,370,2192,0.8,2117,3
509011225,48,1429,717,306,1743,0.7,1255,2.1
509011226,44,1752,714,250,1899,0.8,1488,2.5
509011227,43,1555,703,340,1709,0.7,1386,2.5
509011228,50,1517,628,300,1491,0.7,1117,2.3
509011229,40,867,955,180,1980,0.8,1485,2.5
509011230,39,1076,720,200,1649,0.8,1359,2.5
509011231,45,1000,845,175,1890,0.7,1377,2.4
509011232,46,1700,719,280,1825,0.8,1495,2.4
509011233,38,1560,688,292,1725,0.8,1382,2.6
509011234,48,1274,623,225,1491,0.8,1178,2.3
509011235,38,0,1125,0,0,0,1125,0
509021236,44,2100,776,320,2258,0.8,2033,2.8
509021237,46,1000,630,169,1758,0.7,1257,2.3
509021238,47,867,741,170,1699,0.7,1208,2.2
509021239,50,1625,690,300,1654,0.7,1325,2.3
509021240,43,932,808,200,1855,0.7,1405,2.3
509021241,43,1000,896,213,2051,0.7,1577,2.4
509021242,47,739,1167,140,1671,0.7,1345,2.1
509021243,43,1387,647,250,1631,0.7,1323,2.4
509021244,53,1582,608,290,1579,0.7,1280,2.3
509021245,55,1300,590,250,1483,0.7,1119,2.2
509031246,49,1083,704,200,1678,0.7,1265,2.3
509031247,44,753,1008,164,1947,0.7,1486,2.4
509031248,44,1700,1048,280,2074,0.7,1671,2.5
509031249,41,1170,718,240,1802,0.7,1298,2.2
509031250,47,1083,770,185,1814,0.7,1350,2.3
510011262,40,2167,1080,350,2623,0.9,2063,2.7
510011263,36,1629,620,100,1036,1,1408,2.8
510011264,35,1530,471,95,785,1.3,1253,3.3
510011265,39,1885,1062,245,2082,1,1750,2.7
510011266,48,1950,651,120,1017,1.2,1310,3
510021267,40,2167,2242,71,752,1.3,1248,3.3
510021268,33,1083,1770,110,3359,0.9,2914,2.7
510021269,37,1872,1865,238,3940,0.9,3238,2.5
510021270,33,1387,1480,250,3024,0.9,2478,2.7
510031271,40,1559,2036,51,3310,0.9,2378,2.7
510031272,34,1950,1597,325,3497,0.9,3111,2.8
510031273,39,2167,1551,160,3285,0.9,2386,2.9
511011274,42,1595,787,270,2017,0.7,1486,2.4
511011275,41,1040,1111,240,2004,0.7,1674,2.4
511021276,49,1300,700,229,1898,0.8,1286,2.3
511021277,52,1900,852,300,2107,0.9,1556,2.4
511031278,36,1310,1020,300,2375,0.8,1982,2.5
511031279,35,1700,1228,300,2924,0.8,2330,2.6
511031280,33,1718,1367,330,3029,0.8,2498,2.6
511031281,55,0,225,0,0,0,0,0
511031282,40,947,1324,200,2199,0.7,1631,2.2
511031283,39,650,1871,70,1205,1,1530,2.8
511031284,0,0,0,0,0,0,0,0
511041285,46,1300,665,230,1638,0.7,1150,2.1
511041286,37,1517,698,223,1897,0.8,1548,2.7
511041287,37,1733,827,310,2199,0.7,1868,2.7
511041288,37,1647,925,300,2274,0.7,1966,2.6
511041289,53,1530,632,260,1598,0.7,1195,2.2
511041290,42,604,1704,134,1351,0.8,1324,2.2
511041291,48,800,877,180,1684,0.7,1336,2.2
511041292,53,1400,661,250,1639,0.8,1294,2.3
597979799,45,1733,2700,0,1375,0.7,1833,1.7
601011001,31,1083,516,250,1135,0.9,969,2.6
601011002,35,1509,832,350,1887,0.8,1628,2.7
601011003,40,1517,880,400,2125,0.8,1872,2.6
601021004,44,1600,833,360,2027,0.8,1510,2.2
601021005,42,1800,986,400,2445,0.8,2189,2.8
601021006,40,1625,883,380,2164,0.8,1737,2.4
601021007,43,1733,894,420,2194,0.7,1786,2.5
601021008,46,1625,830,405,2004,0.8,1583,2.3
601021009,36,1300,642,307,1539,0.8,1258,2.3
601021010,35,1083,587,320,1318,0.8,1108,2.4
601021011,31,1387,736,325,1542,0.8,1319,2.5
601021012,45,1600,910,373,2195,0.8,1923,2.6
601031013,39,1517,814,350,2037,0.8,1815,2.7
601031014,38,1300,694,305,1571,0.8,1294,2.4
601031015,38,1300,679,320,1591,0.8,1244,2.3
601031016,36,1300,687,325,1517,0.9,1297,2.4
601031017,35,1300,616,320,1439,0.9,1149,2.3
601031018,40,1448,736,350,1761,0.8,1431,2.4
601031019,35,1387,728,330,1769,0.9,1414,2.4
601031020,40,1200,598,290,1464,0.8,1176,2.4
601031021,34,1430,726,340,1715,0.9,1497,2.6
601041022,36,1625,757,380,1908,0.8,1542,2.5
601041023,43,1690,875,400,2147,0.8,1775,2.5
601041024,39,1625,811,370,2122,0.9,1846,2.8
601041025,0,0,0,0,0,0,0,0
601041026,46,1785,871,425,2402,0.8,1913,2.5
601051027,36,1800,885,420,2222,0.9,1745,2.1
601051028,39,1654,934,370,2356,0.8,1911,2.5
601051029,36,1820,794,360,2316,0.8,1866,2.5
601051030,38,1771,794,340,2089,0.9,1612,2.3
601051031,38,2167,885,420,2417,0.8,1910,2.4
601051032,39,1625,892,380,2294,0.9,1812,2.4
601051033,38,1950,994,400,2493,0.9,1991,2.3
601061034,43,1300,721,330,1694,0.8,1377,2.4
601061035,42,1508,739,350,1764,0.8,1440,2.4
602011036,33,1092,634,285,1491,0.9,1127,2.2
602011037,37,1300,717,308,1703,0.8,1291,2.3
602011038,42,1571,883,320,2186,0.8,1574,2.1
602011039,41,1517,771,350,1955,0.8,1627,2.6
602011040,32,1050,575,295,1355,0.9,1132,2.5
602011041,33,1170,570,250,1332,0.8,1109,2.5
602011042,42,1408,767,310,2117,0.8,1454,2.3
602011043,46,1359,697,320,1883,0.7,1460,2.3
602011044,46,1500,746,300,1869,0.7,1373,2.3
602011045,36,867,497,225,1104,0.8,856,2.3
602011046,40,1429,776,300,1947,0.8,1524,2.5
602011047,36,1280,762,300,1879,0.9,1371,2.2
602011048,39,1300,745,290,1773,0.8,1294,2.3
602011049,40,1383,845,305,2111,0.8,1615,2.4
602011050,37,1161,662,250,1621,0.8,1309,2.4
602011051,41,1304,786,300,2035,0.8,1462,2.3
602011052,41,1313,745,295,1842,0.7,1433,2.4
602021053,55,1083,497,250,1222,0.8,945,2.1
602021054,49,1192,570,245,1426,0.8,1091,2.3
602021055,49,1308,640,300,1656,0.8,1373,2.4
602021056,39,1408,778,270,1966,0.8,1571,2.6
602021057,47,1249,619,250,1493,0.8,1211,2.4
602031058,46,1365,720,265,1835,0.8,1561,2.6
602031059,48,1083,519,220,1276,0.7,1007,2.2
602031060,46,1300,670,260,1528,0.8,1211,2.3
602031061,46,1013,621,200,1425,0.7,1048,2.2
602031062,44,1324,736,280,1793,0.8,1458,2.4
602031064,56,1083,490,245,1130,0.8,856,2
602031099,56,884,717,140,1542,0.7,1100,2
602031100,48,1083,589,220,1359,0.7,1048,2.2
603011065,50,900,616,200,1403,0.8,1082,2.1
603011066,44,1237,645,260,1639,0.8,1332,2.6
603011067,43,1300,661,250,1601,0.8,1329,2.5
603011068,52,0,1187,0,0,0.3,2083,1
603021069,52,1451,663,310,1556,0.8,1314,2.2
603021070,48,1300,553,290,1331,0.8,1078,2.3
603021071,50,1083,544,280,1375,0.8,1066,2.2
603021072,42,1434,680,295,1724,0.9,1426,2.6
603031073,56,1083,517,250,1174,0.8,880,2
603031074,56,1127,616,250,1290,0.8,1054,2.1
604011075,38,990,586,236,1395,0.7,965,2.1
604011076,44,1300,680,225,1730,0.8,1439,2.5
604011077,40,953,629,240,1423,0.7,1082,2.1
604011078,40,1300,675,236,1762,0.8,1330,2.4
604011079,46,1300,667,260,1735,0.8,1338,2.3
604011080,39,1211,699,260,1629,0.7,1334,2.4
604011081,47,1192,602,240,1463,0.8,1100,2.2
604011082,48,1123,604,250,1450,0.7,1032,2.2
604011083,48,1213,544,240,1355,0.8,1057,2.3
604011084,48,1235,594,220,1497,0.7,1044,2.2
604021085,43,1192,616,250,1455,0.8,1089,2.2
604021086,44,1083,533,236,1281,0.8,946,2.2
604021087,44,1300,637,250,1485,0.8,1193,2.3
604021088,41,1305,754,290,1803,0.8,1549,2.6
604021089,52,1430,645,280,1559,0.7,1275,2.3
604021090,42,1300,758,270,1784,0.8,1519,2.5
604021091,48,1247,623,230,1474,0.8,1216,2.4
604021092,46,1400,761,268,1918,0.8,1591,2.5
604031093,45,1083,856,198,1719,0.7,1338,2.1
604031094,41,1142,707,203,1676,0.8,1371,2.5
604031095,42,1083,669,222,1554,0.8,1190,2.3
604031096,45,1170,648,250,1595,0.8,1329,2.5
604031097,46,650,617,155,1406,0.7,1053,2
604031098,0,0,0,0,0,0,0,0
697979799,47,0,1643,0,0,0,0,0
701011001,44,0,1828,0,0,0,0,0
701011002,39,1777,1272,450,2403,1,2158,2
701011003,56,0,399,0,0,1,399,1
701011004,39,2000,1277,390,2738,0.8,2158,2.2
701011005,33,1775,1270,400,2695,0.9,2363,2.3
701011006,34,2167,905,260,2306,0.9,1977,2.6
701011007,37,2232,1261,420,2697,0.9,2228,2.3
701011008,35,1980,1195,400,2682,0.9,2236,2.3
701011009,38,2199,1378,480,3185,0.8,2553,2.5
701021010,35,1764,910,345,2186,0.9,2086,2.8
701021011,37,2000,1017,400,2492,0.9,2263,2.9
701021012,39,2600,885,350,2468,1.1,2010,2.9
701021013,33,1891,910,395,2527,0.9,2285,2.9
701021014,47,0,383,0,0,0,1124,0
701021015,0,0,0,0,0,0,0,0
701021016,36,1600,906,300,2040,1,1542,2.2
701021017,51,0,2250,635,1824,1,2250,2
701021018,37,2016,1027,400,2474,0.8,2371,3
701021019,34,1950,825,295,2021,1,1785,2.9
701021020,37,2000,1072,400,2469,0.9,2200,2.7
701021021,31,2600,1247,280,2981,0.9,2845,3.3
701021022,39,2000,850,340,2180,0.9,1702,2.6
701021023,36,1733,952,340,2055,0.9,1817,2.4
701021024,37,1950,919,310,2197,0.9,2022,2.9
701021025,35,1972,1171,350,2430,1,2048,2.4
701021026,35,1956,1212,353,2629,0.9,2201,2.4
701021027,41,2000,886,375,2371,0.9,2002,2.6
701021028,35,1820,854,340,2115,1,2079,3
701021029,39,2167,957,410,2637,0.9,2422,3
701021030,35,2000,1032,428,2446,0.9,2316,2.9
701031031,37,2383,1175,352,2709,1,2135,2.8
701031032,39,2327,1097,400,2816,1,2523,3
701031033,62,0,599,130,725,1.5,1156,1.7
701031034,46,2316,975,360,2623,0.9,2010,2.7
701031035,43,2167,920,350,2378,1,1823,2.7
701041036,32,1750,1088,380,2205,0.9,1950,2.5
701041037,33,1950,981,350,2183,0.9,1978,2.7
701041038,32,2167,1282,500,2814,0.8,2547,2.9
701041039,34,1725,831,300,1960,0.9,1469,2.4
701041040,33,1630,834,287,1919,0.9,1502,2.7
701041041,33,2000,1162,460,2664,0.8,2389,2.9
701041042,28,2300,1258,450,2735,0.9,2515,3
701041043,29,2167,1172,400,2615,0.9,2366,2.9
701041044,33,1800,973,360,2276,0.9,1880,2.6
702011045,37,0,1041,350,2371,0.9,1914,2.6
702011046,33,1733,1087,360,2398,0.9,2022,2.6
702011047,33,0,1060,400,2344,1,2137,2.8
702011048,34,1800,1154,395,2595,0.9,2198,2.7
702011049,36,1733,1293,400,2793,1,2232,2.4
702011050,38,1062,831,123,1603,1.3,1341,2.2
702011051,50,0,850,280,2401,1,1715,2.5
702011052,32,0,385,62,798,1.5,1272,3.8
702011053,33,0,334,0,707,1.5,1392,4.2
702011054,30,355,292,75,686,1.4,1199,3.9
702021055,34,1183,513,70,846,1.3,1257,3.7
702021056,36,1127,720,189,1433,1,1653,2.7
702031057,51,1400,841,150,1461,1,1494,2.2
702031058,33,1083,397,90,831,1.4,1270,3.6
702031059,27,0,197,50,455,1.8,833,4.8
702031060,31,845,246,80,551,1.3,776,3.4
702031061,28,303,266,80,705,1.9,1388,5
702041062,33,1083,412,80,900,1.3,1637,3.7
702041063,28,997,306,90,809,1.8,1595,5.1
702041064,34,1664,1494,120,3184,1,2739,2.8
702051065,40,1250,522,100,833,1.6,1478,3.8
702051066,34,966,334,75,728,1.7,1345,4.3
702051067,36,1625,1003,300,2349,1,1956,2.7
702051068,29,1300,414,75,637,1.5,1173,4.1
797979799,48,0,2208,0,0,0.7,1649,2.3
801011001,41,2500,1382,530,3533,0.8,3159,2.8
801011002,30,1517,1009,430,2034,1.1,1775,1.9
801011003,29,1733,995,430,2693,0.9,2259,2.3
801011004,35,1750,946,380,2218,0.8,1818,2.5
801011005,41,2167,1281,438,3054,0.7,2271,2.3
801011006,35,2000,1174,461,2766,0.8,2496,2.9
801011007,37,2000,1141,467,2729,0.8,2428,2.7
801011008,39,1950,1013,415,2453,0.8,2075,2.5
801011009,37,2167,1175,481,2997,0.8,2726,2.9
801011010,41,2167,1166,450,2872,0.8,2613,2.9
801011011,38,2167,1138,461,2816,0.8,2440,2.7
801011012,30,0,3250,0,7000,0.8,7000,4
801011013,42,2000,1180,375,2826,0.7,2248,2.5
801011014,37,2000,1052,400,2614,0.8,2241,2.6
801011015,36,1950,1029,397,2441,0.8,1977,2.4
801011016,39,2167,1047,460,2695,0.8,2332,2.7
801011017,38,2000,1090,400,2495,0.8,2122,2.6
801011018,28,2000,1187,548,2753,0.9,2490,2.6
801011019,34,2000,1169,462,2625,0.8,2341,2.7
801011020,37,2000,1066,400,2530,0.8,1943,2.3
801011021,42,2167,1160,438,3051,0.7,2683,2.7
801011022,38,2100,1108,400,2767,0.8,2322,2.7
801011023,40,2000,935,440,2308,0.8,1765,2.3
801011024,35,1950,1043,390,2425,0.8,2028,2.6
801011025,38,2120,1116,375,2747,0.8,2352,2.7
801011026,41,2500,1318,488,3730,0.8,3316,2.9
801011111,19,0,900,375,4750,0.9,4750,4.3
801011142,0,0,0,0,0,0,0,0
801011143,30,2191,1228,515,2727,0.8,2625,2.9
801011144,34,0,1343,150,4499,1,3750,3.7
801031031,34,0,725,110,2250,1,1187,2
801031032,33,2600,899,340,3749,1,3749,4
801031113,47,1546,767,265,1640,0.9,1006,1.8
801031114,40,1300,1232,420,2625,0.8,2250,2.3
801031115,26,3033,1171,365,3187,1,3062,3
801041034,34,2157,1209,460,3089,0.8,2765,2.9
801041035,30,2167,1175,520,2848,0.9,2806,3.4
801041036,32,2167,1344,500,2967,0.9,2676,2.9
801041037,34,2400,1387,460,3235,0.9,2799,2.8
801041038,35,2479,1542,590,3730,0.8,3545,3.2
801041039,30,1883,1122,460,2524,1,2380,2.8
801041040,31,1800,1042,450,2395,1,2207,2.6
801041043,46,2950,1080,375,3208,0.8,2681,2.8
801041044,31,2000,1200,450,2878,1,2627,2.9
801041045,40,0,537,0,0,0.6,874,1.5
801041046,34,1950,1123,450,2479,0.8,2216,2.6
801041047,43,2300,1247,506,3429,0.7,3134,2.9
801041048,36,1946,1129,450,2686,0.8,2313,2.6
801041116,0,0,0,0,0,0,0,0
801041117,0,0,0,0,0,0,0,0
801041118,30,1766,1175,450,2370,1,2147,2.9
801041119,42,3107,1025,276,2499,1.2,1687,2.7
801041120,30,2167,1214,470,2735,0.9,2696,3.2
801041121,30,2500,1108,283,2527,1,2651,3.4
801041122,31,2710,1337,382,3160,0.9,3177,3.3
801051049,20,0,264,205,0,1,1250,1
801051050,42,2600,1207,359,3578,0.8,2415,2.5
801051051,31,1803,1505,500,3029,1.1,2260,1.8
801051053,27,1950,1107,550,2895,1.1,2244,1.7
801051054,30,1900,1294,500,2895,1,2275,2.2
801051055,35,2167,1111,420,2882,0.9,2252,2.5
801051056,40,2500,1350,377,3555,0.8,2598,2.6
801051057,35,1800,1192,425,2731,0.9,2085,2.1
801051058,35,2500,1244,450,3463,0.9,2508,2.5
801051060,31,1907,1455,480,3199,1,2323,2
801051061,34,2064,1352,436,3066,0.8,2411,2.4
801051123,0,0,0,0,0,0,0,0
801051124,39,2400,1585,550,3969,0.8,3045,2.3
801051125,21,0,965,270,3250,0.8,3166,2.8
801051126,48,0,1374,0,0,0,3250,0
801051127,39,2300,1336,435,3301,0.9,2269,2
801051128,51,0,2500,0,0,0,2250,0
801061062,45,3180,1554,560,4211,0.7,3114,2.4
801061063,46,2520,1743,570,4532,0.8,3355,2.2
801061064,38,2111,1578,470,3649,0.9,2542,2.1
801061066,52,0,225,0,0,0,225,0
801061067,40,2383,1241,440,3223,0.8,2346,2.4
801061068,82,0,824,178,0,1,1375,2
801061069,42,3500,1464,500,4667,0.8,3938,2.8
801061070,49,3425,1576,550,4506,0.7,3321,2.4
801061129,38,2015,1778,536,3524,1,2475,1.7
801061130,41,2600,525,387,2249,1,1312,1.8
801061131,35,1950,1785,520,3557,0.9,2479,1.8
801071071,35,2000,1172,425,2741,0.8,2418,2.8
801071072,38,1950,1134,445,2562,0.8,2226,2.6
801071073,37,2000,1189,448,2842,0.8,2458,2.7
801071074,37,2000,1092,408,2570,0.8,2286,2.7
801071075,37,2143,1180,390,2907,0.8,2567,2.8
801071076,42,2383,1421,615,3557,0.7,3302,2.9
801071077,37,2048,1150,430,2725,0.8,2412,2.8
801071078,37,1950,1157,420,2742,0.8,2320,2.7
801071079,38,2167,1208,440,2908,0.7,2665,2.8
801071080,36,1625,1198,450,2341,0.9,1858,1.9
801071081,36,1880,1085,450,2502,0.8,2129,2.6
801071082,40,2000,1067,400,2630,0.7,2203,2.6
801071083,39,2205,1307,520,3232,0.7,3025,2.9
801071084,42,2058,1091,450,2682,0.7,2161,2.5
801071085,0,0,0,0,0,0,0,0
801071086,39,2150,1129,403,2754,0.8,2389,2.7
801071087,36,2000,1007,392,2327,0.8,2041,2.6
801071088,36,2000,1183,430,2880,0.8,2579,2.8
801071089,59,1798,1125,260,2750,1.1,1916,2.3
801071090,39,2100,1126,400,2700,0.8,2295,2.6
801071132,42,0,966,546,2124,1.1,3750,5
801081091,47,2600,1387,450,3490,0.7,3098,2.7
801081092,39,2492,1237,448,3099,0.7,2585,2.7
801081093,39,2354,1199,420,3057,0.8,2279,2.5
801081094,40,2167,1278,470,2915,0.7,2336,2.5
801081095,39,2140,1102,322,2765,0.7,2205,2.5
801081096,46,2258,1022,463,2759,0.7,2201,2.6
801081097,38,2178,1177,375,2920,0.8,2243,2.5
801081098,42,2200,1240,417,3082,0.8,2366,2.5
801081133,70,2000,1812,245,3750,0.8,2324,1.5
801091099,36,2383,1191,459,2940,0.8,2345,2.4
801091100,40,2600,1325,450,3673,0.8,2867,2.6
801091101,43,2600,1214,450,3226,0.8,2533,2.6
801091102,44,2600,1292,550,3513,0.8,2946,2.7
801091103,42,2700,1262,400,3669,0.8,2788,2.6
801091104,48,2300,1298,520,3148,0.7,2662,2.5
801091105,36,2383,1092,360,2629,0.9,2050,2.3
801091106,37,2167,1151,400,2653,0.9,2202,2.4
801091107,51,3413,1513,975,4567,0.6,4454,2.9
801091108,43,2383,1213,430,3302,0.8,2357,2.5
801091109,32,1606,1341,440,2473,1.1,2071,1.9
801091110,39,2470,1282,479,3322,0.8,2619,2.7
801101134,59,0,1312,0,0,1,1125,1
801101135,30,2000,1353,480,2913,0.9,2630,2.7
801101136,31,2400,1645,500,3606,0.9,3219,2.8
801101137,0,0,0,0,0,0,0,0
801101139,31,1950,1456,465,3150,1,2558,2.5
801101145,57,0,0,0,0,0,0,0
801101146,27,2750,75,0,900,1.5,900,6
801111140,34,2292,1339,325,3109,0.9,3019,3.1
801111141,26,4333,1218,365,2687,1.3,2625,3.3
897979799,52,0,1625,0,0,0,0,0
901011001,39,1300,1322,150,2659,1,2073,2.5
901021002,45,1528,829,231,1678,1.1,2449,3.8
901031003,30,1849,1061,100,1687,0.8,1821,3
901041004,51,1300,750,250,1630,0.8,1197,2.1
997979799,0,0,0,0,0,0,0,0
