SA3_CODE_2021,M_15_19_yr_VWOG_Volunteer,M_15_19_yr_VWOG_Not_vol,M_15_19_yr_VWOG_NS,M_15_19_yr_Oseas_visitors,M_15_19_yr_Total,M_20_24_yr_VWOG_Volunteer,M_20_24_yr_VWOG_Not_vol,M_20_24_yr_VWOG_NS,M_20_24_yr_Oseas_visitors,M_20_24_yr_Total,M_25_34_yr_VWOG_Volunteer,M_25_34_yr_VWOG_Not_vol,M_25_34_yr_VWOG_NS,M_25_34_yr_Oseas_visitors,M_25_34_yr_Total,M_35_44_yr_VWOG_Volunteer,M_35_44_yr_VWOG_Not_vol,M_35_44_yr_VWOG_NS,M_35_44_yr_Oseas_visitors,M_35_44_yr_Total,M_45_54_yr_VWOG_Volunteer,M_45_54_yr_VWOG_Not_vol,M_45_54_yr_VWOG_NS,M_45_54_yr_Oseas_visitors,M_45_54_yr_Total,M_55_64_yr_VWOG_Volunteer,M_55_64_yr_VWOG_Not_vol,M_55_64_yr_VWOG_NS,M_55_64_yr_Oseas_visitors,M_55_64_yr_Total,M_65_74_yr_VWOG_Volunteer,M_65_74_yr_VWOG_Not_vol,M_65_74_yr_VWOG_NS,M_65_74_yr_Oseas_visitors,M_65_74_yr_Total,M_75_84_yr_VWOG_Volunteer,M_75_84_yr_VWOG_Not_vol,M_75_84_yr_VWOG_NS,M_75_84_yr_Oseas_visitors,M_75_84_yr_Total,M_85_yr_over_VWOG_Volunteer,M_85_yr_over_VWOG_Not_vol,M_85_yr_over_Voluntary_wk_ns,M_85_yr_over_Oseas_visitors,M_85_yr_over_Tot,M_Tot_VWOG_Volunteer,M_Tot_VWOG_Not_vol,M_Tot_VWOG_NS,M_Tot_Overseas_visitors,M_Tot_Tot,F_15_19_yr_VWOG_Volunteer,F_15_19_yr_VWOG_Not_vol,F_15_19_yr_VWOG_NS,F_15_19_yr_Oseas_visitors,F_15_19_yr_Total,F_20_24_yr_VWOG_Volunteer,F_20_24_yr_VWOG_Not_vol,F_20_24_yr_VWOG_NS,F_20_24_yr_Oseas_visitors,F_20_24_yr_Total,F_25_34_yr_VWOG_Volunteer,F_25_34_yr_VWOG_Not_vol,F_25_34_yr_VWOG_NS,F_25_34_yr_Oseas_visitors,F_25_34_yr_Total,F_35_44_yr_VWOG_Volunteer,F_35_44_yr_VWOG_Not_vol,F_35_44_yr_VWOG_NS,F_35_44_yr_Oseas_visitors,F_35_44_yr_Total,F_45_54_yr_VWOG_Volunteer,F_45_54_yr_VWOG_Not_vol,F_45_54_yr_VWOG_NS,F_45_54_yr_Oseas_visitors,F_45_54_yr_Total,F_55_64_yr_VWOG_Volunteer,F_55_64_yr_VWOG_Not_vol,F_55_64_yr_VWOG_NS,F_55_64_yr_Oseas_visitors,F_55_64_yr_Total,F_65_74_yr_VWOG_Volunteer,F_65_74_yr_VWOG_Not_vol,F_65_74_yr_VWOG_NS,F_65_74_yr_Oseas_visitors,F_65_74_yr_Total,F_75_84_yr_VWOG_Volunteer,F_75_84_yr_VWOG_Not_vol,F_75_84_yr_VWOG_NS,F_75_84_yr_Oseas_visitors,F_75_84_yr_Total,F_85_yr_over_VWOG_Volunteer,F_85_yr_over_VWOG_Not_vol,F_85_yr_over_Voluntary_wk_ns,F_85yr_over_Oseas_visitors,F_85_yr_over_Tot,F_Tot_VWOG_Volunteer,F_Tot_VWOG_Not_vol,F_Tot_VWOG_NS,F_Tot_Overseas_visitors,F_Tot_Tot,P_15_19_yr_VWOG_Volunteer,P_15_19_yr_VWOG_Not_vol,P_15_19_yr_VWOG_NS,P_15_19_yr_Oseas_visitors,P_15_19_yr_Total,P_20_24_yr_VWOG_Volunteer,P_20_24_yr_VWOG_Not_vol,P_20_24_yr_VWOG_NS,P_20_24_yr_Oseas_visitors,P_20_24_yr_Total,P_25_34_yr_VWOG_Volunteer,P_25_34_yr_VWOG_Not_vol,P_25_34_yr_VWOG_NS,P_25_34_yr_Oseas_visitors,P_25_34_yr_Total,P_35_44_yr_VWOG_Volunteer,P_35_44_yr_VWOG_Not_vol,P_35_44_yr_VWOG_NS,P_35_44_yr_Oseas_visitors,P_35_44_yr_Total,P_45_54_yr_VWOG_Volunteer,P_45_54_yr_VWOG_Not_vol,P_45_54_yr_VWOG_NS,P_45_54_yr_Oseas_visitors,P_45_54_yr_Total,P_55_64_yr_VWOG_Volunteer,P_55_64_yr_VWOG_Not_vol,P_55_64_yr_VWOG_NS,P_55_64_yr_Oseas_visitors,P_55_64_yr_Total,P_65_74_yr_VWOG_Volunteer,P_65_74_yr_VWOG_Not_vol,P_65_74_yr_VWOG_NS,P_65_74_yr_Oseas_visitors,P_65_74_yr_Total,P_75_84_yr_VWOG_Volunteer,P_75_84_yr_VWOG_Not_vol,P_75_84_yr_VWOG_NS,P_75_84_yr_Oseas_visitors,P_75_84_yr_Total,P_85_yr_over_VWOG_Volunteer,P_85_yr_over_VWOG_Not_vol,P_85_yr_over_Voluntary_wk_ns,P_85_yr_over_Oseas_visitors,P_85_yr_over_Tot,P_Tot_VWOG_Volunteer,P_Tot_VWOG_Not_vol,P_Tot_VWOG_NS,P_Tot_Overseas_visitors,P_Tot_Total
10801,72,658,87,0,805,51,479,44,0,575,102,957,81,0,1140,172,1102,98,10,1375,252,1467,151,0,1871,383,2044,166,0,2594,585,2342,218,0,3149,334,1455,145,0,1939,46,489,101,3,638,1993,10990,1095,22,14102,79,596,83,0,755,62,446,38,0,550,122,1072,108,5,1301,271,1155,115,0,1544,316,1530,114,0,1960,500,2221,154,5,2877,651,2389,221,4,3256,330,1480,209,0,2019,42,713,215,0,970,2368,11598,1253,12,15241,144,1250,166,0,1563,116,924,86,0,1125,224,2029,189,8,2446,445,2256,210,10,2924,565,2993,268,4,3830,880,4264,317,6,5471,1235,4720,442,8,6410,663,2941,357,0,3956,88,1198,311,3,1607,4362,22588,2347,37,29338
10802,131,1132,206,0,1462,83,871,213,0,1170,184,1746,506,13,2451,322,1646,424,8,2402,422,2137,314,3,2875,638,3087,336,5,4068,791,3234,308,0,4335,329,1738,176,4,2252,46,515,62,0,625,2935,16110,2552,42,21628,149,1011,162,0,1324,80,848,96,0,1028,260,1834,255,4,2356,443,1813,233,3,2497,514,2307,246,4,3071,834,3269,296,5,4398,915,2980,288,0,4185,407,1667,221,0,2294,54,770,133,0,961,3660,16511,1930,23,22109,281,2139,370,0,2787,164,1715,317,4,2193,443,3583,762,17,4805,767,3463,655,10,4895,934,4442,557,8,5943,1464,6356,631,9,8464,1707,6216,599,0,8519,738,3407,403,4,4544,96,1288,201,0,1584,6586,32612,4478,56,43742
10803,0,4,0,0,4,0,0,0,0,5,5,26,0,0,33,7,20,5,0,32,8,12,0,0,23,18,26,4,5,43,11,13,6,0,33,3,4,0,0,14,3,3,0,0,11,63,106,22,4,192,0,4,0,0,3,0,5,0,0,5,11,28,4,0,42,16,9,3,0,28,5,20,0,0,32,10,26,9,0,39,8,14,5,0,23,8,7,3,0,15,0,7,0,0,3,53,116,15,4,195,0,4,0,0,4,3,9,0,0,8,13,50,7,0,77,30,30,5,0,62,16,33,3,0,50,25,44,11,5,81,18,25,7,0,56,6,15,9,0,30,3,5,0,0,15,122,225,37,8,391
10804,359,1996,167,3,2521,227,1578,114,0,1924,387,3075,242,10,3705,608,3279,241,11,4132,810,3872,235,9,4928,898,4414,263,13,5588,1302,4820,316,7,6447,688,3182,251,4,4123,98,1098,195,0,1384,5379,27305,2025,50,34756,495,1849,120,0,2471,284,1602,108,0,1992,470,3377,190,6,4044,846,3502,214,8,4570,1027,4327,223,9,5592,1167,5118,264,6,6558,1599,4924,311,9,6839,810,3433,363,3,4608,122,1606,326,0,2053,6824,29736,2123,45,38727,853,3849,291,8,4996,511,3184,224,0,3919,855,6454,431,12,7750,1457,6778,451,19,8707,1843,8192,458,19,10518,2069,9528,533,17,12144,2899,9741,622,12,13281,1499,6616,613,7,8732,226,2701,516,0,3442,12202,57042,4145,98,73481
10805,145,1234,162,0,1548,120,1001,107,0,1226,217,1957,215,6,2391,358,1925,198,0,2484,442,2486,243,7,3177,697,3279,284,6,4265,943,3544,302,0,4795,436,2006,228,4,2670,52,602,95,0,751,3418,18023,1838,17,23303,167,1166,136,0,1473,130,878,83,0,1085,307,2102,226,0,2636,504,2077,202,3,2789,605,2716,224,0,3543,865,3638,252,5,4751,1109,3382,279,3,4769,482,2054,242,0,2784,92,934,151,0,1176,4259,18937,1804,11,25011,314,2404,302,0,3017,247,1878,190,0,2313,523,4054,443,6,5029,866,4000,402,3,5267,1045,5201,466,7,6721,1561,6916,537,4,9011,2052,6934,583,0,9568,915,4057,472,3,5454,149,1533,246,0,1927,7674,36963,3644,33,48313
10901,284,1616,175,3,2079,196,1598,138,0,1933,425,3363,277,8,4074,635,2978,262,0,3873,747,2866,249,3,3869,771,3006,241,3,4024,692,2604,184,5,3480,339,1422,140,0,1899,57,461,65,0,590,4157,19924,1724,24,25825,364,1546,159,0,2069,256,1610,123,0,1990,500,3477,248,9,4231,819,3151,254,4,4227,845,3126,206,0,4173,877,3226,234,3,4337,842,2672,190,0,3707,444,1640,203,0,2290,77,846,98,0,1022,5015,21295,1714,19,28035,648,3160,333,5,4147,453,3211,265,0,3923,924,6844,526,15,8302,1459,6126,511,4,8102,1589,5991,454,3,8045,1649,6232,476,6,8358,1540,5276,368,4,7187,782,3064,338,0,4194,134,1309,163,0,1608,9175,41213,3438,40,53862
10902,45,245,70,0,363,43,270,53,9,386,80,573,127,34,825,112,510,143,17,776,174,576,134,5,897,198,748,135,0,1082,164,604,118,0,883,91,298,46,0,435,12,88,18,0,122,930,3918,847,70,5768,45,215,63,0,325,36,223,37,5,294,98,553,102,14,763,157,436,101,8,704,197,526,93,0,822,225,668,102,0,995,193,478,94,0,766,106,277,63,0,442,12,131,18,0,167,1070,3515,679,21,5278,88,465,131,0,686,78,490,93,16,678,180,1124,232,49,1587,273,949,239,21,1477,374,1109,230,5,1722,426,1415,236,0,2080,359,1081,215,0,1649,196,575,106,0,875,23,226,36,0,287,1998,7436,1525,92,11045
10903,190,802,134,0,1132,115,646,79,0,846,234,1502,193,0,1929,406,1359,177,0,1943,533,1745,225,3,2506,588,2271,246,0,3106,712,2470,276,5,3461,367,1357,188,0,1915,66,464,115,0,651,3220,12610,1632,10,17473,177,795,114,0,1086,86,647,68,0,801,283,1557,194,13,2045,566,1402,193,7,2162,611,1785,182,4,2573,719,2360,234,3,3320,801,2189,221,0,3204,457,1362,248,0,2062,80,622,141,0,841,3781,12714,1590,24,18110,372,1598,243,0,2217,202,1289,155,0,1645,515,3055,392,15,3978,971,2755,365,6,4103,1145,3530,400,4,5079,1306,4629,486,8,6426,1511,4654,500,5,6668,824,2720,431,0,3980,151,1087,251,0,1490,6997,25329,3222,39,35582
11001,196,901,204,0,1304,162,909,235,4,1305,292,1654,243,13,2204,363,1435,170,4,1967,454,1430,185,4,2072,502,1685,185,3,2382,549,1273,136,0,1955,291,766,126,0,1184,42,236,53,0,330,2848,10293,1544,27,14711,257,931,306,0,1493,208,909,253,4,1368,374,1731,250,10,2361,500,1376,178,0,2057,544,1539,172,6,2254,602,1704,168,0,2482,672,1231,152,0,2054,344,876,165,0,1383,45,409,105,0,555,3541,10712,1738,20,16006,452,1836,509,0,2798,371,1811,485,4,2672,667,3391,492,18,4568,863,2810,344,10,4023,989,2973,356,8,4330,1105,3392,356,6,4859,1218,2505,286,7,4014,633,1644,288,0,2561,90,642,155,0,887,6386,21005,3278,50,30714
11002,129,774,143,0,1043,73,725,125,4,933,220,1367,247,51,1883,305,1292,255,46,1894,474,1561,276,16,2321,558,2072,295,0,2926,656,2014,254,0,2923,318,1159,168,0,1651,52,326,66,0,442,2796,11281,1818,111,16009,171,832,128,0,1135,76,663,70,0,811,266,1441,192,20,1913,459,1264,206,16,1945,532,1688,246,12,2480,652,2044,236,0,2931,734,1830,227,4,2794,339,1214,177,0,1727,72,551,95,0,719,3297,11529,1584,55,16462,302,1608,270,0,2177,158,1388,195,3,1741,483,2808,437,69,3797,766,2557,462,60,3840,1007,3245,524,24,4800,1208,4117,526,0,5857,1390,3846,480,4,5714,658,2373,347,0,3379,126,881,161,0,1166,6088,22812,3406,169,32479
11003,64,470,118,4,659,57,568,152,3,782,177,1181,289,12,1656,242,913,289,0,1443,248,1104,306,0,1652,273,1275,319,0,1866,232,930,219,4,1378,121,475,126,0,720,23,133,34,0,189,1433,7059,1849,26,10358,98,438,145,0,681,82,493,128,7,715,218,1165,280,10,1669,318,886,249,0,1454,306,973,277,0,1562,333,1137,289,0,1760,311,781,178,0,1274,141,482,106,0,729,26,203,47,0,271,1840,6561,1697,17,10115,166,907,257,4,1340,138,1063,285,6,1497,392,2347,565,23,3333,553,1799,536,0,2901,560,2075,577,0,3217,608,2414,610,0,3627,543,1710,401,4,2657,264,956,228,4,1454,49,336,78,0,459,3268,13615,3548,41,20473
11004,359,2169,272,0,2801,194,1849,226,4,2277,513,4209,504,27,5259,703,3609,430,17,4762,808,3689,445,10,4952,825,3829,408,6,5068,902,3305,367,5,4574,499,1855,259,0,2614,89,583,158,4,827,4892,25093,3074,71,33129,368,1896,251,5,2519,239,1846,188,4,2273,655,4392,449,5,5495,1028,3663,415,8,5109,970,3764,384,0,5116,932,4113,357,6,5409,1049,3190,336,6,4582,645,2122,356,0,3127,110,1012,222,0,1344,5995,25989,2960,26,34975,729,4059,525,5,5321,432,3689,416,8,4543,1166,8604,957,32,10756,1734,7269,854,21,9872,1780,7458,828,10,10070,1763,7941,766,7,10474,1946,6494,702,6,9150,1150,3969,618,0,5735,198,1593,378,4,2172,10885,51086,6037,99,68104
11101,400,3261,162,0,3823,293,3065,154,5,3518,525,5889,322,8,6742,982,6221,304,9,7520,1154,6468,267,3,7894,963,6439,229,7,7636,1045,5349,234,7,6637,588,3200,219,3,4011,92,1078,142,0,1310,6046,40969,2032,41,49092,482,2950,116,0,3554,375,2782,123,0,3280,717,6111,298,12,7131,1464,6322,270,3,8063,1330,6711,226,10,8274,1111,7034,226,9,8376,1285,5983,271,6,7547,645,3919,330,0,4899,92,1884,277,3,2261,7498,43698,2140,39,53384,884,6214,281,0,7377,666,5848,271,3,6792,1238,11999,620,15,13872,2452,12545,575,11,15579,2482,13177,495,10,16167,2077,13475,454,13,16019,2337,11335,506,14,14186,1236,7118,548,3,8906,184,2964,425,0,3573,13546,84669,4173,80,102473
11102,243,2094,115,0,2459,192,2139,100,0,2430,369,4242,201,3,4816,630,3866,207,3,4714,582,4149,190,0,4911,650,4186,179,0,5013,800,3791,171,0,4763,487,2252,195,5,2934,87,787,131,0,1011,4037,27499,1491,23,33054,271,1993,113,0,2375,241,1885,97,0,2222,513,4409,192,5,5116,854,3917,197,5,4974,734,4264,173,3,5177,797,4564,159,6,5528,963,4028,223,7,5222,460,2631,280,3,3370,72,1299,217,0,1593,4901,28988,1652,30,35574,507,4088,227,3,4835,435,4023,198,3,4650,881,8646,395,11,9927,1489,7787,402,11,9689,1315,8406,365,3,10093,1451,8750,332,5,10542,1761,7812,398,6,9978,939,4888,470,3,6307,157,2087,355,0,2603,8941,56490,3145,52,68625
11103,549,4241,321,0,5109,750,5946,495,11,7213,1286,11849,806,30,13975,1603,9175,592,14,11385,1730,8307,531,17,10581,1318,8051,475,15,9866,1323,6084,457,13,7881,659,3438,404,3,4501,89,1309,253,0,1647,9310,58397,4333,110,72153,712,3948,332,0,4998,1090,5785,448,7,7334,1645,11523,674,22,13872,2094,9049,512,15,11666,1905,8735,463,13,11113,1511,8389,413,21,10338,1485,6643,437,29,8596,689,4231,511,6,5440,112,2282,639,0,3031,11248,60582,4437,123,76386,1268,8184,649,0,10108,1838,11737,944,28,14544,2937,23373,1481,54,27849,3692,18221,1102,36,23054,3633,17038,997,22,21691,2831,16443,893,42,20198,2809,12728,900,38,16475,1351,7666,916,11,9941,199,3590,890,0,4675,20555,118976,8775,231,148542
11201,254,1810,233,0,2299,169,1431,162,20,1785,464,3618,464,33,4579,795,3954,478,8,5234,1024,4041,433,20,5517,1073,4538,421,8,6037,1326,4288,391,12,6010,595,2116,214,4,2934,97,770,110,0,973,5793,26552,2914,111,35373,289,1657,174,3,2127,216,1519,193,14,1945,702,4017,476,33,5221,1143,4129,458,11,5739,1349,4487,462,14,6318,1405,4769,421,10,6599,1720,4110,374,11,6217,755,2236,242,4,3226,128,1261,220,3,1611,7703,28186,3015,108,39003,541,3470,408,3,4426,380,2946,359,38,3722,1159,7630,937,72,9801,1943,8080,932,17,10976,2371,8531,899,34,11832,2481,9299,836,20,12638,3044,8394,767,22,12228,1348,4348,454,13,6161,227,2029,334,3,2588,13497,54740,5926,218,74377
11202,232,1733,244,0,2211,185,1496,181,15,1875,371,2870,348,23,3617,601,2763,355,18,3740,722,3381,397,12,4510,942,4037,441,7,5427,976,3432,378,0,4787,395,1607,224,3,2222,80,538,124,0,742,4512,21855,2688,79,29134,254,1567,236,0,2054,183,1419,170,3,1777,463,2989,382,30,3858,829,2978,398,17,4227,930,3523,340,3,4799,1092,4005,388,11,5494,1211,3179,363,0,4761,511,1756,271,0,2543,87,900,228,0,1218,5564,22318,2775,68,30726,487,3301,476,0,4267,375,2911,351,19,3649,837,5852,728,50,7473,1436,5745,753,36,7965,1649,6907,737,13,9308,2033,8040,823,16,10919,2192,6615,742,0,9553,902,3360,498,3,4766,166,1442,348,6,1956,10077,44171,5462,147,59857
11203,276,2086,213,0,2568,194,1741,184,0,2117,358,3530,373,12,4276,709,4096,463,0,5270,830,4530,437,11,5810,939,5190,436,9,6574,1082,5153,401,12,6650,540,3222,317,7,4087,92,1215,210,0,1519,5025,30761,3024,52,38867,325,2018,193,0,2541,240,1599,151,3,1990,543,3824,381,11,4759,1082,4440,424,6,5953,1069,4861,415,0,6344,1257,5854,416,8,7534,1441,5361,383,17,7202,714,3481,386,6,4594,119,1801,369,0,2291,6805,33239,3114,59,43213,607,4106,401,0,5110,433,3335,336,3,4107,901,7358,752,27,9037,1798,8538,886,12,11225,1900,9382,856,10,12154,2201,11049,850,12,14112,2527,10514,779,29,13848,1247,6706,703,18,8677,211,3016,576,3,3803,11826,63997,6139,110,82078
11301,221,1296,167,0,1685,121,1150,145,17,1439,321,2809,381,50,3563,440,2264,296,39,3042,442,2371,334,11,3156,522,2455,265,8,3246,436,1668,236,3,2348,223,930,133,0,1284,46,354,80,0,482,2773,15292,2043,130,20233,278,1148,130,0,1553,132,1045,145,7,1324,391,2628,280,22,3329,560,2145,252,9,2964,625,2235,253,5,3118,513,2341,250,11,3113,552,1534,194,0,2280,320,1011,170,0,1502,62,606,131,0,798,3429,14692,1794,57,19976,495,2444,291,0,3232,257,2197,287,24,2757,712,5442,665,79,6893,1005,4408,548,44,6008,1066,4605,588,20,6274,1033,4795,521,22,6363,985,3197,427,8,4623,542,1936,302,0,2784,105,951,212,0,1277,6201,29987,3839,187,40210
11302,59,293,46,0,395,34,301,43,0,376,91,561,101,0,750,138,596,130,0,872,177,689,107,0,977,250,831,97,0,1184,224,650,48,3,929,128,390,62,0,578,14,126,9,0,151,1112,4449,651,6,6214,77,292,47,0,406,36,250,24,0,311,109,576,70,0,757,206,589,73,0,866,201,652,64,0,922,255,715,74,0,1049,257,608,62,0,932,133,348,59,0,540,28,195,23,0,247,1302,4230,495,0,6031,131,579,83,0,799,69,546,66,0,686,196,1141,170,0,1503,343,1188,207,0,1738,384,1342,171,0,1900,506,1549,172,0,2233,485,1260,116,3,1861,258,741,119,0,1123,37,326,35,0,403,2417,8676,1143,13,12242
11303,496,2755,314,0,3559,410,2763,377,18,3564,692,5196,678,54,6622,986,4165,625,54,5828,1124,3990,531,6,5646,1137,4239,414,6,5792,1155,3551,322,3,5029,604,1963,239,0,2805,85,758,112,0,950,6684,29373,3612,134,39806,564,2451,235,0,3255,548,2738,226,8,3520,853,5248,369,5,6485,1207,4304,320,3,5828,1254,4226,311,3,5797,1248,4596,330,3,6174,1302,3543,325,6,5174,721,2230,260,3,3215,121,1274,202,0,1595,7810,30610,2582,38,41043,1063,5208,550,0,6821,952,5501,604,23,7084,1541,10449,1050,64,13101,2191,8465,950,57,11662,2380,8214,845,6,11445,2385,8835,744,7,11970,2450,7097,648,6,10210,1324,4195,497,5,6018,209,2027,308,3,2549,14490,59986,6194,178,80845
11401,268,2353,280,0,2899,205,2093,266,5,2564,467,4458,657,12,5594,702,4273,610,4,5583,906,4596,524,14,6030,1215,5975,480,7,7682,1678,6122,417,8,8224,781,3714,294,8,4793,122,1141,149,0,1412,6334,34718,3674,55,44783,314,2094,240,5,2647,240,1898,162,3,2306,593,4528,381,7,5509,990,4329,378,6,5708,1050,4976,361,3,6384,1631,6365,381,7,8383,1981,6210,386,7,8587,871,3699,367,6,4939,144,1685,242,0,2076,7817,35773,2888,46,46530,581,4442,513,3,5543,438,3993,428,13,4867,1056,8991,1040,19,11102,1690,8600,989,16,11296,1953,9565,882,16,12418,2847,12340,867,14,16066,3659,12336,804,7,16807,1648,7411,661,12,9734,277,2824,389,0,3487,14151,70497,6570,101,91315
11402,198,1248,76,0,1525,118,956,74,0,1147,228,1997,121,3,2349,396,2064,120,5,2590,581,2482,159,5,3230,634,2633,149,8,3424,788,2596,154,4,3540,523,1740,157,4,2424,89,541,111,0,745,3552,16266,1116,29,20966,263,1126,77,0,1474,123,909,62,3,1102,290,2055,111,9,2465,551,2122,117,4,2793,767,2633,156,0,3570,731,2946,163,9,3850,1064,2986,174,3,4228,596,1973,196,4,2766,79,743,193,0,1013,4472,17495,1256,34,23259,466,2374,151,3,2993,236,1867,137,8,2249,512,4056,229,13,4817,946,4191,233,7,5383,1351,5117,322,4,6794,1369,5583,310,12,7276,1853,5580,325,11,7766,1122,3716,352,3,5188,168,1279,303,0,1750,8029,33759,2368,61,44223
11501,827,4560,115,9,5512,725,3890,123,3,4750,730,5850,217,23,6820,1278,9299,313,12,10906,1728,8510,236,23,10489,1290,7438,176,24,8927,1124,6003,169,55,7348,663,3141,190,21,4020,107,1041,197,4,1350,8478,49729,1740,176,60125,955,3934,100,3,5000,902,3319,97,5,4329,844,5963,222,16,7041,1811,10124,305,31,12269,2010,9037,247,20,11304,1333,8086,207,57,9681,1200,6650,210,75,8136,634,3595,305,14,4549,122,1700,450,4,2278,9812,52408,2148,220,64586,1791,8493,221,13,10519,1634,7212,224,6,9078,1573,11814,438,39,13867,3087,19421,619,47,23176,3740,17541,480,34,21799,2624,15522,384,78,18606,2324,12653,382,129,15488,1301,6731,498,30,8561,231,2741,643,14,3624,18291,102137,3889,402,124713
11502,156,929,44,0,1130,101,792,32,0,919,114,1016,48,4,1178,191,1113,56,0,1369,361,1637,79,0,2079,327,1555,58,5,1944,274,1142,42,0,1459,149,786,39,0,967,24,254,28,0,309,1693,9216,424,11,11356,177,779,27,0,990,143,618,22,4,781,134,909,50,5,1101,330,1148,70,0,1544,439,1700,72,0,2212,359,1476,60,4,1888,291,1229,52,3,1570,160,779,42,0,980,15,357,40,0,412,2037,8992,431,21,11484,340,1712,68,0,2118,238,1407,49,9,1708,250,1927,101,4,2277,522,2270,125,0,2914,797,3337,156,0,4289,681,3032,117,8,3835,560,2369,91,10,3028,300,1565,83,0,1949,44,607,69,3,726,3736,18213,856,38,22837
11503,113,729,43,0,887,73,685,42,0,796,115,1197,62,7,1379,190,1162,66,0,1415,286,1456,68,6,1813,313,1423,74,0,1816,267,982,45,0,1288,86,489,27,0,607,17,124,7,0,147,1463,8243,432,12,10149,105,689,28,0,827,109,584,17,0,711,150,1161,49,0,1360,264,1093,59,0,1415,336,1533,65,0,1934,365,1393,54,0,1818,279,896,45,0,1221,102,454,20,0,579,15,146,0,0,159,1719,7944,348,8,10023,217,1420,71,0,1715,182,1268,58,4,1510,267,2358,112,6,2739,453,2251,122,5,2830,625,2987,132,6,3746,681,2817,134,0,3627,541,1875,87,0,2510,191,945,48,0,1185,32,264,7,0,306,3183,16187,776,18,20165
11504,210,1713,50,0,1970,157,1526,36,4,1725,302,2845,106,7,3261,514,4308,166,0,4986,489,3354,118,0,3959,253,2175,67,11,2503,168,1336,80,18,1606,78,576,55,0,715,7,120,80,0,198,2174,17944,750,46,20909,270,1614,47,0,1934,221,1336,51,0,1601,324,3303,147,0,3779,630,4487,164,3,5288,529,3299,98,8,3928,270,2153,74,31,2524,201,1426,55,24,1708,71,645,39,0,753,10,173,8,3,189,2525,18434,677,65,21700,478,3321,97,0,3899,381,2861,83,7,3329,633,6142,254,10,7041,1148,8793,326,3,10267,1015,6647,217,8,7885,518,4323,140,37,5028,373,2769,132,41,3316,150,1221,90,7,1464,12,289,84,3,385,4704,36377,1420,110,42614
11601,382,3478,248,0,4106,449,4525,401,3,5374,763,9611,941,18,11332,971,9695,674,6,11352,838,7107,481,10,8439,624,6401,397,19,7438,480,4850,281,35,5646,202,2310,208,8,2732,24,712,109,3,845,4739,48687,3738,107,57269,461,3076,252,0,3782,531,3771,324,7,4633,899,9414,825,21,11158,1107,9253,714,9,11082,924,7000,471,23,8426,729,6551,344,57,7688,595,5252,326,51,6222,205,2658,242,6,3109,32,1220,173,3,1432,5485,48197,3666,181,57524,845,6548,497,8,7894,977,8294,729,8,10006,1664,19030,1766,34,22493,2079,18945,1391,21,22433,1771,14109,951,33,16862,1352,12955,738,78,15127,1072,10104,604,90,11868,411,4969,452,13,5840,60,1934,283,0,2274,10223,96881,7407,287,114797
11602,475,3803,209,0,4477,410,3578,397,0,4382,753,8320,1009,6,10090,1394,12704,962,13,15068,1099,7222,466,8,8793,535,4466,233,32,5268,331,2902,120,63,3415,96,1152,63,12,1322,12,260,25,0,296,5106,44398,3479,138,53129,563,3373,153,0,4087,573,3290,160,8,4032,957,9797,524,3,11287,1508,12531,589,5,14634,1023,7055,285,13,8365,526,4899,188,106,5714,367,3264,127,79,3840,94,1327,65,15,1504,9,404,23,3,446,5629,45928,2117,241,53909,1035,7171,360,0,8568,984,6862,558,13,8421,1710,18121,1531,10,21378,2904,25231,1553,21,29707,2116,14274,750,18,17160,1061,9363,417,141,10984,703,6158,251,148,7252,196,2478,134,27,2830,27,658,54,4,740,10733,90327,5597,381,107037
11603,278,3450,377,6,4105,259,3552,371,13,4197,467,6539,745,17,7771,578,6608,697,13,7892,474,5862,524,6,6865,381,5248,399,18,6048,234,3407,229,16,3885,93,1567,156,9,1815,7,377,62,0,447,2762,36608,3562,97,43025,318,3283,297,0,3905,366,3314,330,9,4017,608,7129,783,10,8531,649,6897,697,11,8252,566,6008,491,7,7070,464,5341,345,25,6174,310,3786,312,25,4428,111,1833,192,7,2148,14,732,205,0,955,3401,38329,3654,97,45479,599,6732,675,5,8010,625,6867,705,13,8208,1074,13670,1522,29,16300,1222,13502,1393,28,16142,1036,11869,1018,10,13935,837,10588,745,49,12220,547,7196,542,35,8318,202,3393,346,17,3968,22,1108,265,0,1404,6162,74935,7213,190,88506
11701,124,1136,95,3,1363,240,2324,195,18,2778,434,6059,561,47,7096,376,3949,320,48,4692,349,2835,221,38,3447,238,2281,172,28,2727,125,1549,113,16,1813,50,925,92,9,1069,13,282,36,0,333,1959,21342,1808,213,25324,181,1047,67,7,1297,338,2049,213,19,2614,487,5833,525,65,6914,457,3758,289,10,4513,451,2821,178,29,3467,250,2244,158,39,2691,153,1789,119,18,2077,80,1173,103,10,1373,13,377,96,0,494,2408,21095,1739,192,25428,300,2181,165,11,2661,577,4374,400,32,5387,924,11886,1086,114,14006,831,7708,608,57,9210,801,5656,400,63,6913,490,4526,331,71,5419,287,3338,235,28,3888,128,2095,194,22,2442,28,667,136,0,821,4367,42430,3547,406,50750
