SA3_CODE_2021,M_15_19_Prov_unpaid_assist,M_15_19_No_unpaid_assist_prov,M_15_19_yr_Unpaid_assist_ns,M_15_19_Overseas_visitors,M_15_19_years_Total,M_20_24_Prov_unpaid_assist,M_20_24_No_unpaid_assist_prov,M_20_24_yr_Unpaid_assist_ns,M_20_24_Overseas_visitors,M_20_24_years_Total,M_25_34_Prov_unpaid_assist,M_25_34_No_unpaid_assist_prov,M_25_34_yr_Unpaid_assist_ns,M_25_34_Overseas_visitors,M_25_34_years_Total,M_35_44_Prov_unpaid_assist,M_35_44_No_unpaid_assist_prov,M_35_44_yr_Unpaid_assist_ns,M_35_44_Overseas_visitors,M_35_44_years_Total,M_45_54_Prov_unpaid_assist,M_45_54_No_unpaid_assist_prov,M_45_54_Unpaid_assist_ns,M_45_54_Overseas_visitors,M_45_54_years_Total,M_55_64_Prov_unpaid_assist,M_55_64_No_unpaid_assist_prov,M_55_64_yr_Unpaid_assist_ns,M_55_64_Overseas_visitors,M_55_64_years_Total,M_65_74_Prov_unpaid_assist,M_65_74_No_unpaid_assist_prov,M_65_74_yr_Unpaid_assist_ns,M_65_74_Overseas_visitors,M_65_74_years_Total,M_75_84_Prov_unpaid_assist,M_75_84_No_unpaid_assist_prov,M_75_84_yr_Unpaid_assist_ns,M_75_84_Overseas_visitors,M_75_84_years_Total,M_85_over_Prov_unpaid_assist,M_85ovr_No_unpaid_assist_prov,M_85ovr_over_Unpaid_assist_ns,M_85over_Overseas_visitors,M_85_yr_and_over_Total,M_Tot_Prov_unpaid_assist,M_Tot_No_unpaid_assist_prov,M_Tot_Unpaid_assist_ns,M_Total_Overseas_visitors,M_Total_Total,F_15_19_Prov_unpaid_assist,F_15_19_No_unpaid_assist_prov,F_15_19_yr_Unpaid_assist_ns,F_15_19_Overseas_visitors,F_15_19_years_Total,F_20_24_Prov_unpaid_assist,F_20_24_No_unpaid_assist_prov,F_20_24_yr_Unpaid_assist_ns,F_20_24_Overseas_visitors,F_20_24_years_Total,F_25_34_Prov_unpaid_assist,F_25_34_No_unpaid_assist_prov,F_25_34_yr_Unpaid_assist_ns,F_25_34_Overseas_visitors,F_25_34_years_Total,F_35_44_Prov_unpaid_assist,F_35_44_No_unpaid_assist_prov,F_35_44_yr_Unpaid_assist_ns,F_35_44_Overseas_visitors,F_35_44_years_Total,F_45_54_Prov_unpaid_assist,F_45_54_No_unpaid_assist_prov,F_45_54_Unpaid_assist_ns,F_45_54_Overseas_visitors,F_45_54_years_Total,F_55_64_Prov_unpaid_assist,F_55_64_No_unpaid_assist_prov,F_55_64_yr_Unpaid_assist_ns,F_55_64_Overseas_visitors,F_55_64_years_Total,F_65_74_Prov_unpaid_assist,F_65_74_No_unpaid_assist_prov,F_65_74_yr_Unpaid_assist_ns,F_65_74_Overseas_visitors,F_65_74_years_Total,F_75_84_Prov_unpaid_assist,F_75_84_No_unpaid_assist_prov,F_75_84_yr_Unpaid_assist_ns,F_75_84_Overseas_visitors,F_75_84_years_Total,F_85_over_Prov_unpaid_assist,F_85ovr_No_unpaid_assist_prov,F_85ovr_over_Unpaid_assist_ns,F_85over_Overseas_visitors,F_85_yr_and_over_Total,F_Tot_Prov_unpaid_assist,F_Tot_No_unpaid_assist_prov,F_Tot_Unpaid_assist_ns,F_Total_Overseas_visitors,F_Total_Total,P_15_19_Prov_unpaid_assist,P_15_19_No_unpaid_assist_prov,P_15_19_yr_Unpaid_assist_ns,P_15_19_Overseas_visitors,P_15_19_years_Total,P_20_24_Prov_unpaid_assist,P_20_24_No_unpaid_assist_prov,P_20_24_yr_Unpaid_assist_ns,P_20_24_Overseas_visitors,P_20_24_years_Total,P_25_34_Prov_unpaid_assist,P_25_34_No_unpaid_assist_prov,P_25_34_yr_Unpaid_assist_ns,P_25_34_Overseas_visitors,P_25_34_years_Total,P_35_44_Prov_unpaid_assist,P_35_44_No_unpaid_assist_prov,P_35_44_yr_Unpaid_assist_ns,P_35_44_Overseas_visitors,P_35_44_years_Total,P_45_54_Prov_unpaid_assist,P_45_54_No_unpaid_assist_prov,P_45_54_Unpaid_assist_ns,P_45_54_Overseas_visitors,P_45_54_years_Total,P_55_64_Prov_unpaid_assist,P_55_64_No_unpaid_assist_prov,P_55_64_yr_Unpaid_assist_ns,P_55_64_Overseas_visitors,P_55_64_years_Total,P_65_74_Prov_unpaid_assist,P_65_74_No_unpaid_assist_prov,P_65_74_yr_Unpaid_assist_ns,P_65_74_Overseas_visitors,P_65_74_years_Total,P_75_84_Prov_unpaid_assist,P_75_84_No_unpaid_assist_prov,P_75_84_yr_Unpaid_assist_ns,P_75_84_Overseas_visitors,P_75_84_years_Total,P_85_over_Prov_unpaid_assist,P_85ovr_No_unpaid_assist_prov,P_85ovr_over_Unpaid_assist_ns,P_85over_Overseas_visitors,P_85_yr_and_over_Total,P_Tot_Prov_unpaid_assist,P_Tot_No_unpaid_assist_prov,P_Tot_Unpaid_assist_ns,P_Total_Overseas_visitors,P_Total_Total
30908,45,1561,91,4,1708,76,1634,101,6,1809,152,3080,222,13,3472,252,3063,155,11,3483,339,2691,156,3,3195,325,2163,100,10,2599,228,1922,146,10,2297,191,1203,162,0,1555,40,365,129,0,534,1653,17684,1263,62,20663,70,1555,77,7,1704,108,1778,113,4,2003,259,3277,223,9,3767,464,3339,179,8,3992,664,2993,158,14,3831,578,2444,120,16,3153,406,2292,153,12,2867,188,1382,225,0,1791,31,592,307,0,930,2763,19652,1554,63,24035,116,3116,172,9,3406,185,3408,211,6,3810,412,6357,445,25,7240,718,6406,337,23,7478,1005,5690,313,15,7019,907,4605,219,25,5753,628,4212,299,24,5162,376,2588,386,4,3350,69,957,435,0,1467,4417,37335,2818,119,44694
30909,90,1756,166,0,2006,107,2515,254,13,2890,233,4506,479,27,5243,314,3253,338,10,3913,440,3147,291,8,3886,409,2772,276,13,3476,301,2387,238,14,2938,217,1494,239,4,1954,50,517,136,5,708,2159,22340,2421,92,27012,94,1710,132,7,1941,137,2600,261,11,3014,347,4382,474,26,5231,528,3281,330,8,4149,726,3193,306,12,4241,714,2888,247,16,3867,484,2519,242,19,3262,233,1735,325,0,2297,21,859,331,0,1213,3284,23176,2653,107,29214,183,3459,291,9,3950,241,5115,523,27,5907,578,8888,956,58,10478,840,6536,664,18,8057,1166,6338,599,18,8124,1125,5665,522,33,7339,786,4911,477,24,6202,448,3227,563,6,4250,76,1372,470,0,1918,5444,45515,5073,198,56228
30910,41,862,123,8,1031,45,1255,219,24,1539,148,3151,696,64,4048,211,2371,432,32,3036,287,2385,389,38,3106,336,2430,416,43,3228,279,2511,405,21,3223,148,1468,239,12,1865,43,319,96,0,467,1544,16758,3005,254,21549,43,870,117,4,1035,56,1369,250,14,1687,153,3033,561,48,3799,280,2339,399,19,3035,482,2336,372,22,3212,573,2402,431,25,3434,421,2433,381,31,3270,190,1404,250,6,1849,29,344,98,0,479,2236,16526,2866,170,21795,91,1732,237,14,2069,101,2623,462,39,3227,302,6183,1251,111,7850,490,4711,823,46,6069,770,4722,765,61,6319,913,4832,848,66,6663,696,4946,793,58,6488,338,2868,486,19,3713,78,670,195,4,949,3775,33281,5866,421,43346
31001,124,2315,273,7,2722,154,2361,508,4,3022,355,4851,1484,9,6701,450,4185,1222,8,5864,523,3732,679,9,4942,477,3173,382,13,4045,278,2017,179,11,2486,163,1033,91,4,1290,44,364,47,0,455,2582,24029,4865,57,31530,166,2143,184,6,2493,167,2240,202,4,2609,579,5017,535,10,6134,755,4392,436,6,5591,829,3828,254,10,4914,674,3063,202,25,3964,390,2230,141,15,2785,161,1425,120,11,1717,37,638,67,0,741,3760,24977,2133,90,30960,293,4461,456,4,5221,321,4598,704,3,5635,937,9867,2016,22,12838,1207,8575,1657,10,11458,1344,7561,932,17,9865,1159,6233,582,35,8008,673,4247,321,34,5269,326,2458,211,14,3009,77,1001,115,0,1192,6342,49002,6994,147,62489
31002,112,1754,250,0,2114,122,1441,318,3,1887,233,2696,679,30,3634,412,2865,506,7,3789,603,3399,406,3,4404,677,3715,311,6,4708,492,3379,267,4,4151,259,1621,198,0,2079,34,355,89,0,479,2946,21224,3018,52,27240,134,1721,197,0,2050,128,1393,187,6,1718,462,2724,388,23,3592,775,2899,325,3,4005,1011,3293,345,0,4647,1128,3405,275,7,4818,718,2974,259,0,3953,226,1534,227,0,1984,23,440,153,0,618,4611,20385,2350,39,27392,248,3473,446,0,4170,251,2838,508,7,3603,697,5417,1065,44,7231,1189,5763,830,13,7791,1607,6694,749,4,9054,1806,7121,592,11,9520,1216,6358,525,5,8107,488,3149,425,0,4066,55,798,237,0,1091,7562,41610,5370,85,54629
31003,194,3391,231,6,3822,202,3209,239,4,3658,503,6848,539,10,7897,816,6099,483,12,7402,966,5622,363,3,6957,971,5058,282,4,6324,609,3608,237,9,4456,295,1897,183,0,2373,75,562,111,0,751,4638,36299,2666,44,43650,210,3238,251,0,3700,263,3146,229,5,3644,982,7208,537,9,8740,1383,5925,440,5,7759,1653,5510,401,3,7575,1601,4782,291,14,6684,837,3833,249,11,4925,340,2361,287,8,2985,47,964,233,3,1246,7320,36969,2916,54,47254,402,6626,481,6,7517,470,6358,467,6,7298,1481,14062,1076,17,16635,2205,12022,923,16,15161,2622,11137,759,9,14530,2582,9845,572,25,13011,1446,7443,485,17,9385,634,4255,473,8,5362,122,1527,345,3,1997,11956,73268,5578,99,90905
31004,152,3242,231,3,3623,192,3128,252,4,3582,513,6940,582,12,8041,772,6821,472,14,8082,635,4960,300,7,5903,515,3436,195,17,4161,298,2074,133,22,2528,116,857,56,5,1036,29,150,10,3,186,3238,31608,2223,87,37158,193,3147,227,3,3574,240,3175,249,4,3675,964,7519,573,8,9061,1273,6778,491,7,8549,1079,4726,290,3,6107,840,3387,193,35,4450,431,2157,122,24,2730,129,943,78,6,1151,3,267,26,0,298,5158,32092,2257,95,39607,350,6385,457,7,7201,432,6304,507,13,7259,1472,14461,1157,23,17112,2050,13599,964,25,16635,1712,9694,591,11,12009,1353,6824,391,54,8621,729,4230,255,46,5261,249,1799,137,9,2191,37,415,36,3,487,8392,63701,4477,185,76762
31101,25,364,44,0,436,21,286,35,0,341,57,507,118,0,685,96,572,125,0,787,131,713,119,0,960,130,792,91,0,1011,119,786,71,0,974,56,410,53,0,522,22,100,28,0,154,653,4533,681,0,5874,35,379,33,0,446,34,262,21,0,317,101,542,71,0,715,178,645,65,0,889,214,740,66,3,1020,221,756,52,0,1030,175,717,66,0,963,56,393,56,0,508,6,165,55,0,223,1011,4594,497,9,6111,62,743,83,0,886,50,544,58,0,658,155,1049,185,0,1392,270,1216,187,4,1675,338,1453,186,3,1981,360,1546,141,0,2043,289,1510,137,0,1933,111,806,112,0,1032,27,265,90,0,379,1664,9132,1180,3,11984
31102,67,1184,138,0,1388,69,1381,166,0,1621,227,2935,335,7,3505,288,2326,285,6,2902,284,2136,237,3,2660,327,1828,147,0,2307,227,1577,99,3,1906,153,879,75,0,1107,22,257,18,0,301,1668,14504,1503,24,17699,83,1092,130,0,1302,115,1319,153,0,1582,437,2875,342,4,3657,517,2178,265,0,2965,541,2093,213,3,2857,497,1860,162,6,2526,357,1702,129,4,2196,157,1053,109,0,1323,17,365,40,0,421,2726,14533,1541,22,18824,154,2271,270,0,2693,187,2702,314,0,3203,666,5810,674,13,7161,806,4504,554,6,5871,828,4228,448,4,5514,824,3686,310,4,4829,585,3278,231,10,4101,306,1932,181,0,2428,39,619,63,0,724,4393,29036,3046,45,36519
31103,145,2911,313,3,3361,170,2961,304,0,3441,468,5950,631,11,7049,629,4773,500,8,5919,589,4199,325,6,5123,586,3864,245,8,4700,340,2640,144,13,3135,174,1101,96,3,1368,33,264,19,0,318,3129,28664,2571,54,34418,184,2717,255,0,3154,241,2888,292,3,3421,815,5925,649,8,7396,1110,4778,511,12,6414,1039,4212,328,3,5595,1008,3730,237,16,4992,502,2678,188,14,3388,179,1280,121,3,1584,22,449,56,0,519,5101,28653,2642,64,36457,327,5625,560,0,6520,412,5854,593,5,6864,1282,11874,1281,14,14447,1742,9552,1015,18,12332,1628,8411,657,15,10714,1592,7593,478,25,9687,835,5317,334,31,6516,354,2376,219,8,2949,50,710,70,3,840,8226,57315,5213,122,70875
31104,80,2009,143,0,2232,82,1591,122,6,1799,241,3313,221,4,3782,431,3523,258,11,4222,432,3421,215,0,4068,383,2570,143,0,3106,246,1782,72,8,2106,112,721,41,0,870,13,118,4,0,134,2014,19039,1230,34,22316,109,1838,150,0,2101,126,1565,109,0,1800,495,3665,275,0,4434,716,3429,247,5,4393,799,3203,213,9,4221,642,2395,121,8,3167,348,1723,107,4,2180,82,704,57,8,845,10,184,20,0,211,3317,18711,1296,37,23352,190,3846,292,5,4331,209,3160,225,5,3597,738,6977,497,5,8222,1143,6950,510,11,8614,1233,6625,424,6,8292,1026,4963,269,9,6265,594,3495,178,13,4290,188,1424,95,8,1718,20,300,24,0,347,5332,37748,2520,69,45675
31105,108,1947,176,7,2237,115,1755,146,7,2024,273,3659,326,8,4273,436,3465,312,6,4222,473,3134,243,6,3852,422,2667,172,8,3262,321,2215,177,9,2720,171,1171,118,0,1465,39,313,70,0,421,2366,20329,1730,42,24472,110,1744,131,4,1985,136,1725,154,0,2017,475,3719,369,5,4571,686,3575,298,8,4560,818,3033,233,6,4097,756,2725,169,14,3658,487,2435,177,3,3103,198,1293,191,0,1681,16,550,157,0,728,3683,20793,1875,50,26394,213,3687,307,7,4221,250,3479,301,7,4034,753,7378,701,19,8840,1124,7044,609,14,8790,1293,6166,472,11,7943,1178,5396,338,17,6924,804,4651,352,9,5826,368,2469,307,0,3141,59,855,224,0,1144,6044,41126,3610,92,50867
31106,144,2388,280,4,2812,164,2241,225,5,2643,423,4473,537,10,5444,557,4479,454,6,5498,581,3849,384,9,4821,424,3090,266,14,3789,353,2724,192,5,3273,189,1413,118,0,1723,27,314,48,0,390,2864,24981,2511,51,30402,152,2196,221,9,2574,199,1965,211,5,2377,582,4354,507,3,5453,975,4257,436,4,5678,951,3573,340,5,4872,792,3034,208,9,4038,534,2961,198,4,3701,169,1461,137,0,1768,21,527,89,0,634,4383,24322,2358,40,31106,295,4585,504,8,5387,364,4208,442,12,5025,1009,8831,1048,16,10897,1532,8733,897,9,11176,1534,7420,725,9,9687,1217,6121,473,25,7833,886,5689,389,9,6974,360,2874,255,3,3496,43,846,141,0,1026,7242,49300,4870,92,61504
31201,34,754,175,0,962,28,887,647,24,1587,144,2677,2188,99,5113,255,2747,2206,45,5249,273,2745,2221,18,5264,279,2586,1707,6,4588,172,1669,490,10,2335,74,702,146,0,917,10,128,28,0,167,1274,14890,9803,206,26175,30,661,140,0,823,40,830,351,19,1246,181,2303,760,44,3291,262,1874,505,13,2655,303,1726,538,7,2576,336,1690,444,3,2476,202,1305,196,6,1709,54,581,100,5,737,3,198,30,0,227,1422,11159,3065,99,15740,62,1415,314,0,1789,67,1719,1002,41,2832,330,4978,2950,148,8404,518,4621,2710,59,7902,583,4468,2761,25,7835,618,4275,2150,14,7060,372,2972,683,14,4043,128,1281,246,4,1655,10,325,57,0,391,2695,26052,12870,306,41916
31202,140,3342,335,0,3814,151,2946,325,0,3414,345,6120,721,6,7188,600,6129,708,9,7448,737,6192,716,15,7659,901,6260,681,14,7853,585,4857,507,17,5966,281,2236,327,7,2851,75,615,123,3,811,3808,38690,4430,78,47003,171,3073,326,7,3576,189,2864,337,10,3395,681,6518,725,18,7946,1086,6357,669,9,8122,1361,6044,582,9,7997,1504,5817,543,14,7890,822,4404,436,13,5674,348,2346,335,3,3035,54,960,183,3,1201,6214,38383,4151,79,48829,307,6412,660,11,7392,337,5808,660,9,6807,1030,12638,1448,20,15131,1683,12488,1379,18,15569,2103,12235,1288,21,15654,2408,12083,1223,31,15743,1412,9262,947,30,11645,628,4582,664,8,5884,125,1575,307,7,2011,10024,77074,8578,157,95830
31203,29,551,61,0,639,14,588,99,15,725,60,1543,340,43,1988,105,1320,221,3,1658,165,1355,222,7,1755,149,1587,290,8,2042,138,1435,262,7,1838,49,548,90,3,689,4,81,16,0,99,716,9012,1604,95,11433,16,541,59,0,619,18,675,117,22,830,93,1638,325,59,2117,191,1356,218,7,1769,251,1260,215,0,1733,222,1471,295,9,2001,202,1158,247,8,1616,52,414,65,3,533,9,124,15,0,149,1058,8637,1553,112,11361,46,1089,123,0,1260,31,1260,217,41,1547,150,3187,664,106,4106,300,2678,439,11,3418,421,2615,435,13,3486,370,3067,587,14,4039,339,2592,511,18,3460,96,964,154,8,1224,20,204,30,0,253,1775,17652,3154,209,22788
31301,42,713,59,0,816,34,516,45,27,623,82,863,62,97,1107,151,1127,69,24,1377,275,1529,102,4,1902,381,2162,98,9,2647,477,3303,175,3,3962,324,2055,165,0,2540,68,454,68,0,592,1827,12717,851,165,15563,48,669,47,0,761,37,416,16,3,479,169,884,66,27,1144,300,1183,79,7,1562,473,1578,102,3,2154,747,2365,122,4,3238,755,3362,185,5,4307,352,2053,188,4,2599,41,592,131,0,758,2925,13096,937,62,17014,89,1386,104,0,1580,73,928,63,37,1100,246,1745,125,124,2249,456,2308,147,32,2937,749,3103,201,8,4060,1129,4524,220,12,5887,1235,6660,364,13,8271,673,4111,352,6,5139,108,1047,199,0,1354,4751,25813,1784,224,32577
31302,112,2238,220,0,2571,137,2219,206,12,2573,397,4657,411,85,5557,508,3789,329,31,4652,584,3599,289,9,4483,532,3129,195,11,3862,427,2742,176,6,3347,223,1574,155,6,1953,46,462,60,4,566,2967,24405,2039,155,29577,147,2091,186,0,2422,193,2285,212,8,2693,754,4963,457,57,6233,1077,3781,342,19,5222,1109,3483,279,3,4871,902,3311,200,8,4430,657,2990,195,9,3854,236,1684,157,3,2088,36,699,137,0,867,5107,25301,2171,109,32691,258,4332,404,0,5001,326,4505,419,22,5272,1157,9618,868,145,11790,1588,7574,668,45,9877,1697,7077,570,11,9355,1435,6445,394,19,8294,1084,5734,373,14,7204,457,3263,316,6,4043,75,1160,194,7,1434,8077,49702,4212,271,62260
31303,17,334,53,0,395,14,206,224,0,451,46,618,674,4,1344,79,672,486,4,1245,101,703,245,0,1049,119,760,127,0,1003,110,765,76,0,959,35,344,39,0,419,6,81,10,0,92,525,4486,1937,9,6951,17,314,53,0,387,18,197,31,0,248,100,594,56,0,754,134,592,79,7,810,163,691,80,0,932,213,694,62,0,971,144,695,66,0,910,37,292,38,0,365,4,120,19,0,135,842,4177,479,8,5508,38,640,103,0,782,35,411,255,0,701,147,1212,730,8,2095,218,1266,571,7,2058,265,1391,326,0,1983,334,1457,189,0,1976,253,1465,148,0,1861,69,631,75,0,787,11,192,22,0,229,1370,8661,2411,18,12464
31304,102,2244,124,0,2483,118,2017,118,0,2249,274,3483,251,0,4008,398,3425,209,0,4025,597,3635,185,9,4422,519,3146,153,3,3817,383,2416,125,3,2927,166,1277,110,0,1551,43,324,43,0,405,2590,21969,1315,17,25892,130,2128,135,0,2389,168,1870,118,0,2156,534,3537,256,6,4336,914,3598,239,6,4763,1052,3497,200,6,4763,901,2954,130,0,3987,586,2616,140,0,3344,214,1436,107,3,1756,20,466,82,0,572,4521,22107,1410,23,28060,235,4375,259,3,4869,285,3886,237,0,4410,806,7017,508,11,8340,1312,7024,448,6,8783,1651,7138,389,10,9183,1423,6099,280,5,7811,971,5035,260,5,6265,377,2711,217,4,3311,63,787,130,0,977,7118,44073,2723,42,53951
31305,97,1633,99,0,1828,90,1331,110,0,1533,234,2323,216,10,2776,387,2804,248,4,3446,531,3453,260,4,4249,599,3342,215,13,4168,504,3350,185,5,4043,301,1927,164,13,2397,59,647,84,0,787,2795,20805,1578,41,25225,112,1466,105,0,1688,120,1176,100,3,1396,357,2354,214,8,2931,703,2965,240,0,3906,965,3555,248,5,4769,1041,3619,211,9,4883,797,3793,211,6,4805,313,2355,222,5,2895,69,1042,170,0,1283,4489,22327,1716,37,28561,211,3096,200,0,3511,212,2507,212,6,2935,589,4678,427,13,5709,1091,5767,492,4,7346,1500,7007,504,13,9019,1642,6960,428,19,9048,1302,7147,390,17,8850,612,4275,393,13,5299,128,1691,249,0,2070,7281,43135,3292,76,53788
31401,129,3050,83,4,3269,116,2293,75,3,2490,242,4151,120,6,4517,540,5009,152,10,5710,851,5841,153,7,6847,839,4354,91,0,5283,571,3082,83,13,3747,238,1543,47,6,1836,45,282,12,0,343,3575,29601,829,42,34053,146,2867,68,5,3091,144,2017,55,3,2215,370,4232,124,8,4731,963,5465,155,3,6587,1487,5649,145,4,7282,1322,4067,96,7,5496,773,3125,90,15,4001,262,1611,83,0,1955,17,519,30,0,573,5476,29546,854,43,35930,276,5921,155,8,6361,262,4308,128,7,4713,616,8385,242,4,9253,1505,10470,309,9,12301,2338,11482,299,9,14132,2162,8422,190,11,10782,1341,6203,174,25,7752,499,3155,136,0,3790,64,803,46,0,912,9054,59148,1683,90,69985
31402,115,2567,116,0,2794,113,2458,135,0,2706,367,5681,364,5,6414,603,5775,296,6,6683,560,4432,196,5,5197,439,2822,110,16,3388,331,2032,84,10,2450,158,1012,82,10,1260,36,276,62,0,379,2712,27069,1447,48,31276,172,2561,119,0,2849,170,2600,129,0,2901,694,6354,384,12,7445,1092,5781,321,10,7204,1012,4463,180,11,5666,792,2964,106,30,3880,463,2297,105,13,2886,170,1301,124,3,1600,27,511,150,0,692,4582,28841,1614,77,35120,282,5131,238,0,5644,280,5064,265,5,5605,1051,12039,752,14,13859,1693,11562,613,16,13887,1572,8898,375,17,10858,1227,5784,214,43,7270,799,4331,185,22,5336,327,2320,201,9,2859,69,784,215,0,1068,7295,55901,3063,131,66393
31403,55,1214,91,0,1362,70,1189,59,0,1316,191,2474,169,4,2845,339,2322,121,0,2780,285,2000,117,0,2397,278,1634,57,0,1971,234,1367,56,0,1654,101,680,35,0,819,21,160,14,0,191,1583,13034,712,13,15338,82,1022,63,0,1166,69,1127,76,0,1263,325,2396,148,0,2868,476,2279,126,4,2883,585,1891,107,0,2582,459,1768,64,6,2289,325,1531,64,3,1921,112,758,46,4,918,18,309,19,0,340,2442,13077,702,12,16234,139,2241,155,0,2527,133,2308,131,0,2579,517,4865,315,5,5710,822,4595,249,4,5662,868,3891,220,0,4981,737,3397,120,3,4262,557,2902,120,0,3575,222,1438,76,4,1736,37,470,33,0,537,4025,26111,1417,24,31578
31501,52,787,231,0,1070,59,866,351,41,1319,168,1963,920,142,3196,153,1665,667,62,2548,207,1850,585,19,2665,193,2014,440,5,2655,128,1630,314,0,2076,37,471,95,4,611,6,64,14,0,83,1006,11319,3626,277,16217,74,748,155,0,976,84,898,153,18,1149,244,1988,357,59,2650,262,1577,272,22,2131,284,1614,300,6,2206,268,1835,333,0,2434,155,1195,211,0,1563,42,349,77,0,470,4,60,7,0,73,1411,10265,1862,105,13644,128,1530,386,0,2049,146,1767,505,54,2467,411,3953,1280,204,5846,408,3241,943,84,4678,491,3461,888,26,4870,460,3849,768,3,5083,286,2831,524,0,3640,79,823,176,4,1080,12,125,21,0,157,2421,21584,5486,380,29864
31502,41,911,179,4,1131,28,1068,276,5,1382,116,2424,664,25,3233,162,2021,636,12,2838,185,1888,662,0,2742,193,2047,560,10,2808,100,1687,476,14,2273,45,581,153,0,784,0,70,20,0,89,880,12695,3625,74,17271,43,741,129,0,916,41,1019,213,10,1288,180,2224,383,22,2806,241,1726,294,3,2260,218,1564,310,3,2099,255,1736,388,10,2389,144,1286,296,0,1729,39,415,97,0,558,3,95,29,0,126,1166,10810,2131,55,14161,83,1650,311,0,2042,74,2088,485,16,2667,292,4652,1052,50,6038,402,3750,928,16,5095,407,3450,969,3,4834,449,3778,945,19,5194,248,2966,764,14,3995,84,1001,253,0,1335,6,162,43,6,222,2052,23501,5754,129,31436
31503,21,333,61,0,419,16,408,57,3,482,56,930,147,9,1146,80,761,135,4,977,100,978,155,0,1234,170,1407,248,0,1822,146,1535,243,0,1928,33,630,111,3,771,11,144,28,0,180,629,7122,1182,20,8955,18,285,63,0,362,24,432,67,0,527,80,956,136,11,1183,133,827,119,0,1074,204,942,142,3,1290,268,1372,230,0,1869,183,1261,187,0,1639,48,500,86,0,632,18,188,32,0,233,974,6755,1059,24,8809,39,620,124,0,780,41,843,125,3,1007,139,1884,284,22,2322,208,1586,250,10,2048,307,1911,299,3,2525,435,2779,473,0,3692,327,2802,434,4,3566,79,1123,191,3,1400,22,332,58,0,414,1602,13870,2239,46,17763
31601,75,1862,88,0,2024,71,1474,113,4,1654,152,2567,200,10,2920,246,2873,150,0,3278,421,3077,123,8,3636,417,2484,77,4,2982,312,2252,78,8,2649,223,1436,93,4,1755,78,537,74,0,691,2001,18570,997,32,21601,76,1986,128,0,2189,89,1597,118,6,1817,259,2747,172,10,3198,546,3220,163,4,3927,784,3352,142,0,4280,778,2643,100,8,3525,535,2660,114,7,3313,298,1815,145,6,2259,49,831,193,0,1070,3415,20848,1266,41,25574,148,3847,217,0,4210,157,3068,231,11,3468,416,5317,377,17,6118,795,6093,311,3,7203,1205,6433,269,10,7915,1191,5125,172,10,6504,846,4911,194,12,5957,524,3252,236,6,4015,135,1364,263,0,1764,5415,39414,2264,69,47167
31602,115,2571,145,0,2836,99,2142,135,9,2379,260,4355,321,8,4944,458,4578,299,8,5337,709,4748,277,14,5750,747,4516,269,8,5542,656,4528,259,13,5448,434,2995,258,9,3695,128,995,161,5,1298,3599,31433,2133,66,37235,124,2460,148,0,2734,105,2175,133,4,2414,442,4864,325,8,5637,867,5041,332,12,6248,1264,5064,272,7,6619,1497,4889,274,16,6680,1025,5108,283,19,6432,471,3420,349,10,4255,103,1398,268,4,1763,5907,34419,2390,74,42795,237,5035,291,0,5574,205,4309,265,6,4797,705,9222,642,16,10581,1327,9617,629,17,11585,1971,9818,555,23,12370,2244,9405,551,18,12224,1683,9632,543,30,11883,903,6416,616,15,7954,228,2395,432,9,3061,9510,65854,4516,140,80024
31603,62,1390,104,3,1558,66,1440,164,8,1671,194,3396,330,86,4009,268,3194,314,31,3810,410,3268,293,23,3995,568,3526,301,16,4409,477,3858,363,22,4721,224,2103,288,20,2638,73,589,128,0,789,2333,22773,2286,207,27597,56,1330,96,3,1486,78,1656,155,8,1898,263,3661,359,61,4344,507,3241,270,29,4040,770,3355,278,12,4420,1028,3946,367,9,5356,675,3945,391,21,5034,278,2240,319,12,2853,52,881,211,0,1144,3703,24255,2447,165,30571,114,2720,200,7,3041,140,3099,315,12,3569,459,7057,687,142,8348,779,6429,585,61,7854,1177,6627,574,37,8414,1598,7469,669,31,9762,1153,7807,759,47,9753,503,4349,607,35,5490,120,1467,343,0,1932,6041,47028,4735,373,58166
31605,52,1241,67,0,1365,40,761,46,7,851,84,1577,168,20,1855,201,2258,172,12,2642,320,2573,173,14,3078,387,2556,136,12,3091,343,3067,185,25,3619,224,1860,169,19,2268,50,466,83,5,600,1694,16365,1194,112,19360,46,1169,51,9,1269,50,746,51,3,853,151,1736,140,23,2053,369,2511,191,16,3081,568,2825,178,17,3592,692,2866,170,17,3750,589,3162,182,29,3954,251,1845,205,10,2310,37,708,139,3,884,2738,17574,1307,125,21747,92,2410,122,11,2634,89,1509,96,9,1702,231,3313,312,44,3908,563,4764,364,29,5721,894,5399,349,36,6673,1079,5425,305,34,6833,925,6224,371,50,7572,473,3704,372,25,4577,81,1176,218,6,1484,4435,33935,2500,236,41109
