SA3_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
51003,499,40,17,750,105,1411,1414,141,10,43,9,1617,877,258,205,3,8,1349,469,140,36,0,3,644,80,22,7,4,0,119,209,64,20,38,14,352,2431,281,96,270,78,3159,8,5,4,0,0,17,4076,761,375,324,106,5640,499,59,66,61,70,749,945,282,87,316,97,1720,7434,1276,557,1488,386,11148
51101,1898,94,20,112,29,2154,1593,35,0,9,9,1645,405,111,22,0,0,543,137,72,7,0,0,215,16,21,26,0,0,58,539,65,12,14,8,641,179,10,4,42,11,246,15,9,0,0,0,23,1294,281,73,56,16,1721,369,17,6,6,24,419,534,68,28,63,10,698,5684,489,129,250,88,6634
51102,771,37,11,1967,71,2862,734,15,0,139,5,898,252,51,19,9,0,332,244,73,20,7,4,343,56,22,49,24,0,150,271,49,5,83,14,419,228,40,17,527,32,847,3,3,6,12,0,14,1059,234,114,660,46,2113,143,13,0,104,25,286,368,87,24,279,67,830,3070,388,150,3150,224,6981
51103,2175,127,14,201,58,2572,4327,252,12,22,4,4610,1427,721,88,4,7,2235,567,250,15,0,11,840,121,61,12,0,6,204,743,122,12,21,14,914,427,149,16,158,52,804,19,20,0,3,0,43,3297,1323,142,190,86,5038,316,62,13,30,54,472,1136,312,53,480,56,2032,11253,2074,231,916,254,14732
51104,6356,400,27,789,129,7699,5904,204,23,57,26,6214,1704,511,108,10,6,2336,481,237,63,7,4,789,117,60,11,3,0,195,1510,205,29,42,29,1808,423,86,7,211,50,776,28,16,0,0,0,48,4256,1102,221,272,95,5953,574,140,20,60,44,834,1769,299,75,340,98,2575,18856,2151,369,1514,380,23274
59797,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,8,13
60101,1721,16,106,6,5,1852,2677,22,149,5,0,2846,661,10,162,0,0,842,654,45,92,0,0,797,172,16,28,0,0,218,274,9,93,0,0,373,32,0,3,0,0,41,14,0,3,0,0,15,1806,78,387,0,0,2284,49,0,6,0,0,61,319,11,54,0,0,386,6573,133,701,6,4,7423
60102,8072,187,54,50,6,8369,8329,135,36,6,9,8513,2053,245,81,3,0,2387,726,271,47,0,0,1035,157,65,9,0,0,230,1263,123,45,5,15,1447,141,12,0,31,0,179,37,15,0,0,0,57,4380,731,174,38,12,5336,320,102,11,5,0,438,636,88,22,20,10,773,21734,1246,295,120,39,23429
60103,6145,138,390,54,6,6733,7079,139,266,16,0,7501,2509,265,770,22,4,3562,885,294,441,0,3,1630,180,86,83,0,17,367,1501,142,368,20,6,2035,191,42,84,7,0,325,32,14,12,0,0,60,5303,851,1756,45,27,7982,207,32,101,7,3,342,767,133,222,50,10,1184,19495,1289,2729,177,55,23739
60104,5129,164,44,28,5,5370,4941,128,43,9,8,5119,1281,155,70,6,0,1513,233,86,10,0,0,333,36,75,6,0,0,122,783,71,44,6,0,901,48,14,4,13,0,84,12,6,3,0,0,26,2397,400,134,31,4,2974,207,38,3,4,3,258,303,38,13,17,0,367,12979,760,241,80,17,14085
60105,6533,452,541,34,7,7574,5011,396,366,9,6,5794,1692,823,1727,35,17,4294,176,138,320,0,20,651,41,70,160,0,6,273,1172,391,717,29,25,2336,112,44,89,8,6,256,13,5,21,0,0,40,3198,1478,3038,68,69,7856,164,128,147,4,0,445,351,121,245,81,13,816,15261,2577,4341,204,102,22475
60106,2605,27,0,23,10,2676,3046,19,4,8,4,3077,586,23,0,0,11,622,85,6,0,0,0,90,5,10,0,0,0,19,504,11,4,3,0,522,49,0,0,18,0,65,13,0,0,0,0,10,1237,56,4,22,10,1328,104,0,0,4,3,108,401,14,3,10,0,431,7403,124,14,61,30,7622
60201,10324,607,466,28,16,11436,10371,427,264,6,9,11080,4031,838,1131,52,12,6058,677,352,319,0,6,1353,339,232,152,0,3,737,1982,358,400,17,18,2778,171,56,56,17,3,300,47,16,18,0,0,83,7252,1856,2064,91,47,11314,341,150,49,3,3,547,971,366,213,71,9,1634,29260,3401,3057,200,91,36005
60202,4290,77,13,48,5,4431,3189,53,4,3,0,3257,544,44,29,3,0,625,91,19,0,0,0,114,38,26,0,0,0,67,596,22,15,6,7,639,118,0,0,29,0,151,18,3,0,0,0,15,1403,118,47,43,7,1610,195,5,3,3,3,205,525,18,10,42,4,596,9596,261,78,141,21,10102
60203,7045,89,121,110,18,7384,4739,49,52,16,6,4866,971,143,122,3,0,1248,282,106,71,0,0,456,53,54,38,0,0,144,1083,44,65,13,7,1206,249,27,8,24,14,323,29,10,0,0,0,45,2672,383,302,44,14,3413,460,15,16,16,7,517,909,66,42,69,4,1083,15829,604,525,260,48,17254
60301,1940,3,5,27,3,1976,1869,0,0,3,5,1886,132,4,4,0,0,137,13,4,5,0,0,25,7,8,3,0,0,22,321,0,0,3,3,332,102,0,12,3,5,125,8,0,0,0,0,13,581,14,33,9,12,651,179,0,4,4,3,191,356,9,0,12,0,378,4923,27,42,61,20,5073
60302,3749,20,6,79,10,3863,2999,12,0,11,7,3032,431,30,4,10,0,467,61,17,4,0,0,80,11,13,0,0,0,24,553,20,13,9,7,594,81,4,0,16,3,99,11,0,0,0,0,14,1139,82,17,33,9,1288,190,4,0,9,3,208,472,13,3,51,3,546,8552,134,30,183,28,8934
60303,1803,11,0,31,8,1864,757,3,0,3,6,769,179,9,3,0,0,185,23,4,0,0,0,28,15,3,0,0,0,24,284,10,3,7,3,307,73,5,0,20,11,116,10,6,0,0,0,15,583,33,10,34,22,678,95,0,0,8,5,111,204,5,0,20,3,236,3445,61,10,93,48,3654
60401,7656,236,34,83,13,8010,6379,85,11,13,4,6492,1719,435,63,17,0,2238,767,415,11,0,0,1190,153,134,12,0,0,297,1338,211,30,12,3,1592,169,33,21,33,5,261,32,25,0,0,0,59,4173,1249,140,64,8,5636,214,44,7,10,0,270,823,183,25,82,5,1117,19245,1791,212,247,35,21527
60402,7279,297,10,112,11,7710,6099,94,10,16,9,6216,1416,377,12,7,0,1808,667,370,13,0,5,1051,177,117,0,0,0,294,1316,226,14,15,4,1573,159,50,3,66,8,292,30,22,0,0,0,55,3771,1153,45,88,20,5072,214,43,0,15,8,279,726,145,3,76,0,952,18091,1731,65,311,45,20237
60403,2891,28,10,24,22,2971,2125,13,0,9,6,2155,532,53,11,3,3,603,83,24,3,0,0,106,19,29,9,0,0,47,541,24,6,8,6,574,222,25,13,11,6,286,10,0,0,0,0,16,1410,145,43,20,17,1629,335,15,6,3,5,370,656,44,16,29,6,746,7408,241,71,92,57,7862
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70101,708,260,536,124,14,1642,840,348,1047,9,5,2252,390,630,3713,0,15,4749,43,147,210,0,4,406,59,9,35,0,0,98,176,217,666,7,25,1090,203,27,247,85,33,587,4,7,14,0,0,24,875,1031,4883,89,76,6955,67,36,77,15,8,206,123,117,533,140,39,953,2621,1798,7084,377,144,12011
70102,3157,235,412,358,11,4171,5292,414,649,8,0,6369,1470,587,1590,6,7,3662,764,389,187,0,5,1343,74,19,42,0,3,130,914,262,539,13,14,1737,574,54,138,61,15,840,32,11,22,4,0,66,3819,1320,2513,94,42,7783,165,33,61,11,10,280,812,209,286,297,32,1624,13249,2200,3919,769,100,20234
70103,1606,13,11,551,33,2206,3054,21,0,52,5,3129,301,36,87,5,4,432,9,9,0,4,3,29,20,0,7,0,0,26,465,23,7,31,11,538,56,5,0,186,30,283,17,0,0,4,0,16,869,66,104,230,54,1323,160,4,6,25,12,200,595,31,17,317,40,1001,6274,139,135,1173,142,7853
70104,1019,61,106,5,0,1189,4736,239,319,0,0,5292,2110,452,822,3,7,3396,340,220,306,0,0,873,11,14,14,0,0,33,612,114,146,5,0,883,340,24,17,0,3,386,12,3,13,0,0,30,3426,833,1323,9,15,5600,110,14,10,0,3,136,726,158,259,24,17,1183,10016,1301,2009,39,38,13402
70201,1218,185,26,770,133,2326,2608,575,47,57,23,3303,697,885,210,6,23,1826,1332,362,30,9,18,1750,280,72,17,8,27,403,522,268,40,47,41,922,289,340,123,247,114,1113,36,9,6,0,0,43,3161,1932,426,326,220,6062,530,144,44,115,55,894,509,262,95,422,73,1365,8028,3095,638,1690,507,13954
70202,140,0,0,268,52,452,116,0,0,18,3,142,30,33,8,7,0,74,412,29,10,0,0,455,45,5,9,0,0,61,64,13,7,16,0,99,152,20,10,47,19,246,6,0,0,0,0,7,716,100,46,66,26,945,256,23,12,23,14,327,132,11,9,58,19,230,1357,135,63,434,108,2097
70203,559,5,0,640,95,1304,357,3,0,56,15,437,23,0,0,12,3,33,735,89,45,10,3,873,675,78,23,6,6,788,103,3,0,67,15,184,251,64,21,211,74,622,24,9,0,0,0,39,1809,237,89,295,102,2540,391,50,21,95,47,604,394,41,20,263,69,787,3514,334,134,1355,326,5671
70204,75,5,0,22,3,109,24,0,0,0,0,27,67,9,4,3,0,85,668,46,5,0,5,730,300,37,3,0,4,345,26,0,3,3,4,35,573,43,17,8,23,659,20,0,0,0,0,22,1658,133,33,25,37,1881,493,49,32,9,10,592,283,21,37,27,12,385,2530,212,100,78,68,2991
70205,505,13,0,950,208,1678,683,18,0,68,22,796,360,165,13,3,7,549,683,291,43,4,5,1026,325,51,4,8,0,396,193,34,4,50,19,295,429,52,5,219,138,840,11,5,0,3,0,16,2008,592,75,278,169,3121,280,35,9,81,58,467,453,114,26,361,137,1095,3931,775,112,1736,602,7152
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,7
80101,9352,1547,496,0,0,11394,12229,2131,1174,0,4,15548,2258,1531,2393,0,5,6186,1402,598,216,0,5,2221,97,44,81,0,0,221,1432,635,657,0,9,2734,261,99,109,0,9,473,28,19,8,0,0,55,5474,2923,3459,0,24,11882,255,226,107,0,0,590,795,302,259,3,3,1356,28108,7135,5495,3,40,40780
80103,119,0,0,94,4,225,44,21,0,0,0,63,14,10,16,4,0,42,0,0,16,18,0,36,0,0,13,0,0,13,28,5,5,4,3,41,12,21,0,39,4,77,0,0,0,0,0,0,61,33,56,60,4,217,13,0,0,4,0,20,28,11,49,126,5,215,259,61,107,285,16,735
80104,3963,709,278,8,7,4967,10687,2594,1142,0,12,14437,2462,1590,1649,0,13,5721,410,348,163,0,3,921,127,77,52,0,4,254,840,478,383,0,4,1715,898,132,83,3,5,1111,23,13,9,0,0,37,4757,2638,2342,5,25,9771,114,137,115,0,4,367,549,268,198,0,0,1020,20073,6348,4077,19,54,30566
80105,3497,882,1178,0,6,5566,3287,1293,2570,0,4,7150,1042,989,4259,0,13,6294,478,458,576,0,3,1512,52,67,81,0,5,201,643,430,1220,0,13,2298,204,68,198,0,11,484,13,6,21,0,0,44,2430,2015,6352,0,42,10838,111,89,212,0,6,419,265,161,541,50,5,1020,9586,4445,10851,45,64,24992
80106,2275,520,1093,0,3,3894,1943,387,1824,0,0,4162,502,287,2645,0,4,3438,297,139,100,0,0,537,20,16,41,0,0,83,225,93,592,0,8,916,26,10,118,0,3,156,9,5,5,0,0,16,1073,550,3508,0,14,5149,93,106,97,0,8,300,186,69,545,6,6,812,5578,1643,7069,6,34,14324
80107,8717,1123,388,0,4,10234,12885,1630,654,0,0,15172,1714,751,488,0,3,2957,1217,574,200,0,4,1992,61,54,7,0,0,125,1038,332,167,0,5,1536,145,49,8,0,0,199,11,9,5,0,0,19,4186,1763,867,0,9,6827,283,173,71,0,5,532,661,211,127,0,4,1000,26731,4899,2108,0,29,33764
80108,3011,322,132,0,0,3471,3201,337,54,0,0,3589,553,170,97,0,0,824,309,284,19,0,0,609,18,19,12,0,0,52,235,70,38,4,0,346,69,29,6,0,0,108,11,5,0,0,0,11,1188,577,176,5,0,1941,73,35,34,0,0,144,215,69,22,0,0,309,7689,1339,416,7,4,9451
80109,3904,715,441,0,4,5064,3340,875,875,0,3,5097,822,813,1264,0,4,2903,312,238,104,0,0,653,14,37,10,0,0,69,370,307,312,0,0,997,50,51,60,0,0,159,13,8,0,0,0,23,1576,1458,1757,0,15,4795,102,69,202,0,0,369,223,131,152,4,6,514,9146,3245,3428,4,20,15835
80110,185,56,81,0,0,323,1301,614,794,0,6,2718,106,154,411,0,0,664,20,100,48,0,0,167,0,5,0,0,0,10,38,35,108,0,3,187,30,17,14,0,0,62,0,0,0,0,0,3,199,311,583,0,3,1092,12,9,11,0,0,32,32,41,77,0,0,152,1734,1038,1546,0,6,4323
80111,36,0,0,0,0,36,90,0,0,0,0,90,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,15,0,0,0,0,15,16,0,0,0,6,21,0,0,0,0,0,0,46,0,0,0,6,52,10,0,0,0,0,11,23,0,0,0,0,23,201,0,0,0,8,207
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90101,62,22,24,0,0,113,40,12,6,0,0,63,0,0,0,0,0,0,7,31,49,0,0,86,0,0,3,0,0,5,26,19,12,0,0,65,29,9,17,0,0,54,0,0,0,0,0,0,66,56,89,0,0,213,32,5,11,0,3,53,18,9,24,0,0,59,223,111,152,3,6,499
90102,12,0,4,0,0,13,0,0,0,0,0,0,4,0,0,0,0,6,47,0,0,0,0,47,9,0,0,0,0,9,4,0,0,0,3,8,22,0,0,0,0,17,0,0,0,0,0,0,80,0,0,0,5,89,21,0,0,0,0,24,35,0,0,0,5,36,159,0,4,0,10,168
90103,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,13,6,0,0,0,0,6,28,0,0,0,0,28,0,0,0,0,0,0,13,0,0,0,4,18,0,0,0,0,0,0,57,0,0,0,3,61,10,0,0,0,0,10,30,0,0,0,0,30,95,0,6,7,6,106
90104,368,0,0,0,4,376,215,5,0,0,3,220,95,4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,136,4,5,0,3,148,22,0,0,0,0,19,0,0,0,0,0,0,256,9,8,0,5,272,35,0,0,0,0,38,113,4,3,0,3,127,983,14,16,0,14,1034
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
